,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
41,"good 4 u","Olivia Rodrigo",1388337,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
42,"Debo Entender","Santa Fe Klan",1378975,https://open.spotify.com/track/55mzJ0LftLnef8sxAjrMkU
43,"Cabrón y Vago - En Vivo","El Fantasma",1368413,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU
44,Butter,BTS,1328964,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
45,"Todo Va a Estar Bien","Santa Fe Klan",1328816,https://open.spotify.com/track/3XjRIN9vEt35lm1iStPcgq
46,"Fuentes de Ortiz","Ed Maverick",1328177,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
47,"Levitating (feat. DaBaby)","Dua Lipa",1316283,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
48,"Blinding Lights","The Weeknd",1304756,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
49,"Tan Bonita","Piso 21",1302061,https://open.spotify.com/track/6mm3K0yWp6uzfOMuipM9Zh
50,"Permission to Dance",BTS,1261444,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
51,"Gracias - En Vivo","Grupo Firme",1237036,https://open.spotify.com/track/2XlGKZNMkRKvEJsbwQ6MCl
52,"LA CANCIÓN","J Balvin",1210491,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
53,"De Museo","Bad Bunny",1207712,https://open.spotify.com/track/267NGliXM8YLVZiKAD9Otm
54,"La Casita","Banda MS de Sergio Lizárraga",1198638,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ
55,"Bad Habits","Ed Sheeran",1170071,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
56,Ella,"Junior H",1167193,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
57,"Algo Mágico","Rauw Alejandro",1161146,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG
58,"Grandes Ligas","Lupillo Rivera",1136358,https://open.spotify.com/track/06IceO7e9isF3nX3y7dOTe
59,"Que Esta Pasando","Fuerza Regida",1130221,https://open.spotify.com/track/26xQbFpVg8JCT5NKQFJXg8
60,Perfecta,Reik,1124379,https://open.spotify.com/track/6VOb0Kkrd45Bp5RHYSla2J
61,"MONTERO (Call Me By Your Name)","Lil Nas X",1121121,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
62,"Ma Vie (feat. Yay)","Kidd Keo",1112905,https://open.spotify.com/track/6UU24wuWgGwuSBAxDH866Z
63,"TE MUDASTE","Bad Bunny",1097301,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
64,"I WANNA BE YOUR SLAVE",Måneskin,1092680,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
65,"Leave The Door Open","Bruno Mars",1088508,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
66,"A La Antigüita","Calibre 50",1087509,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT
67,"En Tu Perra Vida","Grupo Firme",1083009,https://open.spotify.com/track/0ldT3gl7aGNzrJyd4b1CA4
68,"De Los Besos Que Te Di","Christian Nodal",1081077,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
69,"A Tu Merced","Bad Bunny",1080494,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
70,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",1078571,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
71,"Me Rehúso","Danny Ocean",1073256,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
72,Reloj,"Rauw Alejandro",1069091,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
73,"Nicky Jam: Bzrp Music Sessions, Vol. 41",Bizarrap,1052900,https://open.spotify.com/track/03LfOYi0icz4souspZVVhq
74,Tú,"Carin Leon",1041092,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
75,"Ahora Te Puedes Marchar","Luis Miguel",1031405,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
76,"KESI - Remix",Camilo,1029973,https://open.spotify.com/track/0IqCoZ168iRc9LqfrYgpZy
77,"Ramito De Violetas","Mi Banda El Mexicano",1013269,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy
78,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1013133,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
79,"Pa' Olvidarme De Ella","Piso 21",1004026,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S
80,"Te Ire A Buscar","Santa Fe Klan",984198,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ
81,Fulanito,"Becky G",958473,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg
82,"No Me Conoce - Remix","Jhay Cortez",956439,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
83,Brillas,"León Larregui",951356,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
84,Diamantes,"Natanael Cano",947045,https://open.spotify.com/track/0JDrG1g5HXbfgGtRKT0ofH
85,"deja vu","Olivia Rodrigo",936330,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
86,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",932552,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
87,MÍA,"Danna Paola",917951,https://open.spotify.com/track/2HWXhViZhTPJa10NgyrRRS
88,"El Drip","Natanael Cano",916314,https://open.spotify.com/track/5NCBP3ivrIDcHEtzHSW3k0
89,"Palabra de Hombre","El Fantasma",915107,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
90,Callaita,"Bad Bunny",912971,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
91,"Hasta Que Me Olvides","Luis Miguel",911393,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
92,Loco,"Justin Quiles",908333,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH
93,"Vámonos a Marte","Kevin Kaarl",901069,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
94,Vete,"Bad Bunny",895274,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
95,"Dime Cómo Quieres","Christian Nodal",892989,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
96,"Amor Tumbado","Natanael Cano",888846,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
97,"drivers license","Olivia Rodrigo",880860,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
98,"Don't Start Now","Dua Lipa",876367,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
99,"Con Tus Besos","Eslabon Armado",875193,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
100,"La Curiosidad","Jay Wheeler",870567,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
101,Idiota,Morat,863609,https://open.spotify.com/track/0cS0bJ0oBylj3TFtz6x9pC
102,"La Santa","Bad Bunny",861313,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
103,"Si Estuviésemos Juntos","Bad Bunny",859248,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
104,"Si Veo a Tu Mamá","Bad Bunny",858768,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
105,"2 Veces","Los Plebes del Rancho de Ariel Camacho",848931,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
106,"Si Te Pudiera Mentir","Calibre 50",846352,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
107,"Me La Avente","Carin Leon",846038,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
108,"Bombos y Tarolas","Cartel De Santa",836172,https://open.spotify.com/track/5MyEACD2kRFeh231Z6FkdE
109,Todavia,"La Factoria",829763,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
110,"STAY (with Justin Bieber)","The Kid LAROI",828755,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
111,"The Business",Tiësto,826106,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
112,"Mente Positiva","Junior H",824012,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
113,"El Envidioso","Los Dos Carnales",822676,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
114,"El Bélico","El Fantasma",820959,https://open.spotify.com/track/50pkO56KXHoH53sVPRSbZ3
115,PSL,Sech,820775,https://open.spotify.com/track/6o4Gciys1ZIOQ2kDGnvKdm
116,"SÚBELE EL VOLUMEN","Daddy Yankee",819852,https://open.spotify.com/track/343HgC6SVFtTAgMPlGoNjn
117,"Save Your Tears","The Weeknd",813953,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
118,"Una Locura",Ozuna,810472,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
119,"El Güero (Feat. Marca MP)","Grupo Firme",809404,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
120,"200 COPAS","KAROL G",804459,https://open.spotify.com/track/0aZnyTWJNgdzYoOiaW8HKG
121,"La Mitad",Camilo,796737,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
122,Amnesia,"La Santa Grifa",795256,https://open.spotify.com/track/3T0DeQvOtdqd7Yo3t2Ig3N
123,"Se Me Olvidó","Christian Nodal",793686,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
124,911,Sech,792610,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
125,traitor,"Olivia Rodrigo",790738,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
126,"Desde Morro","Justin Morales",789837,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
127,"No Te Contaron Mal","Christian Nodal",787073,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
128,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",782060,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
129,"La Incondicional","Luis Miguel",780322,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
130,"Relación - Remix",Sech,776760,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
131,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",775982,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
132,"Simplemente Gracias","Calibre 50",772403,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
133,"Por Mi México","Lefty Sm",771265,https://open.spotify.com/track/2sUknbm8xdLQgH7wb8xcTX
134,"Me Dediqué a Perderte","Alejandro Fernández",766482,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
135,"Chica Ideal","Sebastian Yatra",764061,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
136,Toketeo,"Ghetto Kids",757378,https://open.spotify.com/track/0pRgURvgp75RPKjTGQodau
137,"Watermelon Sugar","Harry Styles",757151,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
138,"Me Fije","Alex Rose",754717,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
139,"Disfruto Lo Malo","Junior H",754074,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv
140,Tusa,"KAROL G",750115,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
141,"Ella No Es Tuya - Remix","Rochy RD",749859,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
142,"Lamento Boliviano","Los Enanitos Verdes",742855,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
143,"Devuélveme a mi chica","Hombres G",741826,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
144,Tú,"Los Elegantes de Jerez",736370,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
145,Safaera,"Bad Bunny",734874,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
146,"Vida de Rico",Camilo,730195,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
147,Poblado,Crissin,727810,https://open.spotify.com/track/47gSYfwFBbV1BXHfXEq1qs
148,Dynamite,BTS,725686,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
149,"CÓMO SE SIENTE - Remix","Jhay Cortez",721277,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
150,"Don't Go Yet","Camila Cabello",709605,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
151,"Adiós Amor","Christian Nodal",706764,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
152,Azul,"J Balvin",706042,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
153,"Amor A Primera Vista","Los Ángeles Azules",699283,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
154,"Sexo Virtual","Rauw Alejandro",696742,https://open.spotify.com/track/0giiXonRhODYy4J1iy4Lb3
155,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",696623,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
156,"Se Te Nota (with Guaynaa)","Lele Pons",696150,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
157,"Tattoo - Remix with Camilo","Rauw Alejandro",691991,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
158,"Fuerte No Soy",Intocable,684926,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
159,"Dance Monkey","Tones And I",684050,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
160,Desvelado,"Bobby Pulido",684041,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
161,"Build a Bitch","Bella Poarch",683338,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
162,"A Mí","Rels B",679574,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
163,"HACIENDO QUE ME AMAS","Bad Bunny",670613,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
164,"Amor Fugaz","Los Del Limit",669778,https://open.spotify.com/track/4O2bxKTnK9En7OPw8kGDDF
165,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,669362,https://open.spotify.com/track/7COGuXyTr12KvdaYXMqheC
166,"Somos Los Que Somos - En Vivo","Los 2 de la S",663576,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
167,"Música Romántica","Pancho Barraza",663220,https://open.spotify.com/track/0gOwkN1piWLMINfj97SogV
168,"Cada Vez Te Extraño Más","Grupo Firme",663091,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
169,"Ya Me Enteré","Chayín Rubio",662625,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
170,"Sencillo Soy","Polo Gonzalez",659022,https://open.spotify.com/track/5XWPoQ2lS8qgaf5aeDwBmh
171,happier,"Olivia Rodrigo",653185,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
172,Locos,"León Larregui",650611,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
173,"El Amor De Tu Vida","Carin Leon",646798,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37
174,"jealousy, jealousy","Olivia Rodrigo",644229,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
175,"Una Vaina Loca",Fuego,640726,https://open.spotify.com/track/6YYmoV9YbBefsspGmqFHbs
176,"Tal Vez","Paulo Londra",639798,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
177,"¿Quién Te Crees?","MC Davo",639426,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
178,"Hasta Abajo","Kevin Roldan",636763,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
179,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,636761,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
180,"Parce (feat. Justin Quiles)",Maluma,636554,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
181,"Ojitos de Miel","T3R Elemento",633216,https://open.spotify.com/track/3V1jBnDI3zCn25ONFiqwN8
182,"favorite crime","Olivia Rodrigo",631365,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
183,Dueles,"Jesse & Joy",628638,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P
184,"La Difícil","Bad Bunny",627843,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
185,"Culpable O No - Miénteme Como Siempre","Luis Miguel",626602,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
186,"Yo Perreo Sola","Bad Bunny",625539,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
187,"La Tóxica",Farruko,624563,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
188,"Una Vez","Bad Bunny",623675,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
189,"Se Amerita","Junior H",622866,https://open.spotify.com/track/3pQYf90V5idOGrXzosm9rt
190,Leve,"Cartel De Santa",621663,https://open.spotify.com/track/00jpfco62YfQj1BBYCCuKH
191,"Hecha Pa' Mi",Boza,620915,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
192,"El Doctor","Grupo Marca Registrada",619200,https://open.spotify.com/track/2g12ZAzSIybDe6QC3w9DYl
193,Probablemente,"Christian Nodal",619128,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
194,Éxtasis,"Millonario & W. Corona",618110,https://open.spotify.com/track/4xbMF8jx0msGGgrtJaAuXE
195,"GIRL LIKE ME","Black Eyed Peas",614861,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
196,"Every Breath You Take","The Police",612617,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
197,Prometiste,"Pepe Aguilar",611769,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
198,Ignorantes,"Bad Bunny",611558,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
199,"Belleza De Cantina","Cardenales De Nuevo León",610184,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
200,Colapso,"Kevin Kaarl",609034,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9
