,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
70,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,1055384,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
71,"La Jeepeta - Remix","Nio Garcia",1049169,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
72,Nada,"Cali Y El Dandee",1047816,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
73,Safaera,"Bad Bunny",1037013,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
74,Golden,"Harry Styles",1036050,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
75,"Si Veo a Tu Mamá","Bad Bunny",1028286,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
76,"Leave The Door Open","Bruno Mars",1019426,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
77,"Una Locura",Ozuna,1013800,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
78,"La Santa","Bad Bunny",1011246,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
79,"Si Te Pudiera Mentir","Calibre 50",1008078,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
80,"Fuentes de Ortiz","Ed Maverick",1007475,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
81,"La Mitad",Camilo,1003086,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
82,"HACIENDO QUE ME AMAS","Bad Bunny",988926,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
83,Dynamite,BTS,988632,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
84,"El Güero (Feat. Marca MP)","Grupo Firme",981901,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
85,"No Te Contaron Mal","Christian Nodal",981404,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
86,"The Business",Tiësto,972697,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
87,"El Roto - En Vivo","Grupo Firme",966929,https://open.spotify.com/track/21bfgzz92T3L96IsFn8Kvy
88,PROBLEMA,"Daddy Yankee",956199,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
89,"Los No Tan Tristes","Nanpa Básico",952627,https://open.spotify.com/track/2iS1BUa0VwSil4uQ89cfst
90,"El Envidioso","Los Dos Carnales",948355,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
91,"Dance Monkey","Tones And I",947791,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
92,"Quiéreme Mientras Se Pueda","Manuel Turizo",944715,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
93,"Si Estuviésemos Juntos","Bad Bunny",940123,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
94,"Me Rehúso","Danny Ocean",925036,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
95,Brillas,"León Larregui",920126,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
96,Callaita,"Bad Bunny",916832,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
97,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",909938,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
98,Poco,Reik,907052,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb
99,Vete,"Bad Bunny",905413,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
100,TUY,"Cartel De Santa",902391,https://open.spotify.com/track/7IQB5Jkkf8bKW6BDdEu97N
101,"Levitating (feat. DaBaby)","Dua Lipa",896872,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
102,"A Tu Merced","Bad Bunny",890541,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
103,"El Amor de Tu Vida","Carin Leon",890414,https://open.spotify.com/track/2hqvvHxbWNHBnknhTSKaac
104,Despeinada,Ozuna,884038,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
105,"Me Dediqué a Perderte","Alejandro Fernández",882515,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
106,"Con Tus Besos","Eslabon Armado",877871,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
107,"De Cora <3","Rauw Alejandro",875305,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
108,"CÓMO SE SIENTE - Remix","Jhay Cortez",869420,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
109,"Yo Perreo Sola","Bad Bunny",865252,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
110,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",864205,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
111,"Somos Los Que Somos - En Vivo","Los 2 de la S",858645,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
112,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",857318,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
113,"Caramelo - Remix",Ozuna,852968,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
114,"Además de Mí - Remix",Rusherking,847994,https://open.spotify.com/track/7I8L3vYCLThw2FDrE6LuzE
115,"Por Mi No Te Detengas","Banda MS de Sergio Lizárraga",836682,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl
116,"Te Conocí en Japón",Humbe,835196,https://open.spotify.com/track/1QSvHSBcPlSlHhsntszy85
117,"De Una Vez","Selena Gomez",826889,https://open.spotify.com/track/1v3lhrZEsOcazqR2QIyyRu
118,Jangueo,"Alex Rose",826314,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
119,"La Incondicional","Luis Miguel",824382,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
120,"tú me hiciste volar",Humbe,814500,https://open.spotify.com/track/7gx3fwyhHjpLbuW236QYiT
121,"Amor A Primera Vista","Los Ángeles Azules",814141,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
122,"Sigues Con El","Dímelo Flow",807339,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
123,Ignorantes,"Bad Bunny",791923,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
124,"Break My Heart","Dua Lipa",790978,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
125,"Devuélveme a mi chica","Hombres G",783905,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
126,"Hola - Remix",Dalex,778449,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
127,"Ya Me Enteré","Chayín Rubio",776565,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
128,"100 Años","Carlos Rivera",771060,https://open.spotify.com/track/33Va5mHYSweB26k0OsZAdu
129,"La Difícil","Bad Bunny",768211,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
130,"Lamento Boliviano","Los Enanitos Verdes",766149,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
131,"Vaya Vaya","Cartel De Santa",765298,https://open.spotify.com/track/2kTYr1MEn7lzybRudQpmWx
132,"Fuerte No Soy",Intocable,763539,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
133,"Therefore I Am","Billie Eilish",761423,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
134,"Vida Ventajosa","Los Dos Carnales",758973,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
135,Antes,"Anuel AA",756918,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC
136,"Vete Ya","Valentín Elizalde",751832,https://open.spotify.com/track/3gqgSM82j6NMAj4Jllr06T
137,Ella,"Junior H",745433,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
138,Tú,"Los Elegantes de Jerez",743740,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
139,Prometiste,"Pepe Aguilar",741693,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
140,"A Mí","Rels B",740466,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
141,"Cada Vez Te Extraño Más","Grupo Firme",739776,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
142,Polvo,"Nicky Jam",731347,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
143,"Fan de Tus Fotos","Nicky Jam",730091,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
144,"Desde Morro","Justin Morales",727323,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
145,"No Hay Más Que Hablar",Morat,725620,https://open.spotify.com/track/4gC0IUJBZ6HQBy4SezYNgq
146,"Nace Un Borracho","Christian Nodal",722692,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro
147,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",721306,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
148,Rojo,"J Balvin",720379,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
149,"Mente Positiva","Junior H",718561,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
150,Desvelado,"Bobby Pulido",718225,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
151,Streets,"Doja Cat",717297,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
152,"Adore You","Harry Styles",714170,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
153,Favorito,Camilo,714046,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
154,"La Escuela No Me Gustó","Adriel Favela",710509,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94
155,"La Forma en Que Me Miras","Super Yei",710410,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
156,"Vámonos a Marte","Kevin Kaarl",709584,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
157,"Amor Tumbado","Natanael Cano",707367,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
158,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",702923,https://open.spotify.com/track/1Utd9DbmWNHWjEuzItBmRX
159,"Mala Fama","Danna Paola",702470,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
160,"Tal Vez","Paulo Londra",701555,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
161,Believer,"Imagine Dragons",692839,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
162,"Te Vi","Piso 21",692042,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
163,"Culpable O No - Miénteme Como Siempre","Luis Miguel",690041,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
164,"Another One Bites The Dust - Remastered 2011",Queen,687009,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
165,"Tuyo y Mío",Camilo,686685,https://open.spotify.com/track/4msyEItsAavVb5pZYCuz4n
166,"Belleza De Cantina","Cardenales De Nuevo León",686539,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
167,"Adiós Amor","Christian Nodal",684756,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
168,Caramelo,Ozuna,682879,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
169,"El Buho","Luis R Conriquez",680848,https://open.spotify.com/track/6IK6ltyraU1WrC586feemA
170,"No Bailes Sola","Danna Paola",679176,https://open.spotify.com/track/411nmd0QMzty1UjCWSo3rc
171,"Tú Me Dejaste De Querer","C. Tangana",676274,https://open.spotify.com/track/5ddFjrPG8NgQQ6xlOQIVd2
172,"Te Volvería A Elegir","Calibre 50",675151,https://open.spotify.com/track/7e8uUH6bOLxpXDm9lARsbI
173,"Ride It",Regard,672586,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
174,"Una Vez","Bad Bunny",672248,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
175,"Astronaut In The Ocean","Masked Wolf",669964,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
176,"Amor Tóxico","Christian Nodal",669548,https://open.spotify.com/track/5LPlvbxA6bJQHvUW12Mr22
177,"Every Breath You Take","The Police",667227,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
178,Todavia,"La Factoria",666213,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
179,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",664789,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
180,"We're Good","Dua Lipa",661669,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
181,"Simplemente Gracias","Calibre 50",660137,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
182,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler",659830,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
183,Chachachá,"Jósean Log",657063,https://open.spotify.com/track/6aommJFM8i3iT4inKuDSXh
184,Caballero,"Alejandro Fernández",654753,https://open.spotify.com/track/6jrK6Y8d9tvjAjurI4W99u
185,Relación,Sech,654699,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
186,Probablemente,"Christian Nodal",653860,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
187,"El Efecto","Rauw Alejandro",653829,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
188,Himno,Humbe,647705,https://open.spotify.com/track/0qKwMEPwaEs4CuVGrGFYFR
189,Locos,"León Larregui",636519,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
190,ADMV,Maluma,635123,https://open.spotify.com/track/4j3iq13kHs5PB94jdTp3Y3
191,Fantasias,"Rauw Alejandro",635095,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
192,"Amargo Adiós",Inspector,632366,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE
193,"El Amor No Fue Pa´ Mí - En Vivo","Grupo Firme",631236,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi
194,Rosas,"La Oreja de Van Gogh",624035,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq
195,China,"Anuel AA",621939,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
196,"L-Gante Rkt","Papu DJ",620502,https://open.spotify.com/track/6EHrppRT1Uj4cyShAujxFu
197,"Mi Enemigo El Amor","Pancho Barraza",617529,https://open.spotify.com/track/3V5mrjHNr7VFhcUJ5oh45V
198,Seremos,"El Bebeto",616625,https://open.spotify.com/track/0B5nnPv1ebuo0VFXCMfUij
199,"Hasta Que Me Olvides","Luis Miguel",614382,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
200,"Prisoner (feat. Dua Lipa)","Miley Cyrus",612877,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
