,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
49,"Blinding Lights","The Weeknd",1287090,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
50,"Bad Habits","Ed Sheeran",1271649,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
51,Bandido,"Myke Towers",1263259,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
52,"Aquí Abajo","Christian Nodal",1256748,https://open.spotify.com/track/16ONd70tvWAaLIc6hcLzaG
53,"Gracias - En Vivo","Grupo Firme",1249258,https://open.spotify.com/track/2XlGKZNMkRKvEJsbwQ6MCl
54,"200 COPAS","KAROL G",1244343,https://open.spotify.com/track/0aZnyTWJNgdzYoOiaW8HKG
55,Loco,"Justin Quiles",1241143,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH
56,"Fuentes de Ortiz","Ed Maverick",1237210,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
57,"Cabrón y Vago - En Vivo","El Fantasma",1225811,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU
58,Fulanito,"Becky G",1210225,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg
59,"Tan Bonita","Piso 21",1205833,https://open.spotify.com/track/6mm3K0yWp6uzfOMuipM9Zh
60,"good 4 u","Olivia Rodrigo",1196560,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
61,"La Casita","Banda MS de Sergio Lizárraga",1181189,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ
62,Ella,"Junior H",1164395,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
63,"LA CANCIÓN","J Balvin",1158651,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
64,"Ma Vie (feat. Yay)","Kidd Keo",1148750,https://open.spotify.com/track/6UU24wuWgGwuSBAxDH866Z
65,"Grandes Ligas","Lupillo Rivera",1146683,https://open.spotify.com/track/06IceO7e9isF3nX3y7dOTe
66,"Happier Than Ever","Billie Eilish",1123178,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
67,Cúrame,"Rauw Alejandro",1120700,https://open.spotify.com/track/3PwRuzdphgedcWVUOVYJ7I
68,"Que Esta Pasando","Fuerza Regida",1110179,https://open.spotify.com/track/26xQbFpVg8JCT5NKQFJXg8
69,"Levitating (feat. DaBaby)","Dua Lipa",1101337,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
70,PSL,Sech,1099726,https://open.spotify.com/track/6o4Gciys1ZIOQ2kDGnvKdm
71,"Algo Mágico","Rauw Alejandro",1090582,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG
72,"La Curiosidad","Jay Wheeler",1088709,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
73,Butter,BTS,1073878,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
74,"Me Rehúso","Danny Ocean",1058280,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
75,Amnesia,"La Santa Grifa",1056816,https://open.spotify.com/track/3T0DeQvOtdqd7Yo3t2Ig3N
76,"A Tu Merced","Bad Bunny",1053476,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
77,"Te Ire A Buscar","Santa Fe Klan",1049108,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ
78,"Leave The Door Open","Bruno Mars",1033457,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
79,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",1024606,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
80,"MONTERO (Call Me By Your Name)","Lil Nas X",1010200,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
81,"De Los Besos Que Te Di","Christian Nodal",1006779,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
82,Tú,"Carin Leon",1000596,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
83,"Ahora Te Puedes Marchar","Luis Miguel",997145,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
84,Toketeo,"Ghetto Kids",995020,https://open.spotify.com/track/0pRgURvgp75RPKjTGQodau
85,"I WANNA BE YOUR SLAVE",Måneskin,993498,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
86,"TE MUDASTE","Bad Bunny",975562,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
87,"Vámonos a Marte","Kevin Kaarl",967314,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
88,Reloj,"Rauw Alejandro",966256,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
89,"El Drip","Natanael Cano",955593,https://open.spotify.com/track/5NCBP3ivrIDcHEtzHSW3k0
90,"KESI - Remix",Camilo,943214,https://open.spotify.com/track/0IqCoZ168iRc9LqfrYgpZy
91,"Ramito De Violetas","Mi Banda El Mexicano",941267,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy
92,Brillas,"León Larregui",940276,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
93,"Permission to Dance",BTS,938006,https://open.spotify.com/track/5eXBXreN3d1zdj6Sa8dS0u
94,"No Me Conoce - Remix","Jhay Cortez",930226,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
95,"El Bélico","El Fantasma",922265,https://open.spotify.com/track/50pkO56KXHoH53sVPRSbZ3
96,"Bombos y Tarolas","Cartel De Santa",915441,https://open.spotify.com/track/5MyEACD2kRFeh231Z6FkdE
97,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",892596,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
98,"Palabra de Hombre","El Fantasma",891434,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
99,"Pa' Olvidarme De Ella","Piso 21",883264,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S
100,"Todas Mueren por Mí","Cartel De Santa",883014,https://open.spotify.com/track/3p2KYoBgxUaaoJzXUToM8a
101,Callaita,"Bad Bunny",877315,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
102,Vete,"Bad Bunny",872285,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
103,"drivers license","Olivia Rodrigo",866561,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
104,"Hasta Que Me Olvides","Luis Miguel",864929,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
105,"Se Amerita","Junior H",864601,https://open.spotify.com/track/3pQYf90V5idOGrXzosm9rt
106,"Don't Start Now","Dua Lipa",863627,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
107,"Si Estuviésemos Juntos","Bad Bunny",861459,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
108,"deja vu","Olivia Rodrigo",854447,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
109,Woman,"Doja Cat",850113,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
110,"Por Mi México","Lefty Sm",847538,https://open.spotify.com/track/2sUknbm8xdLQgH7wb8xcTX
111,"La Santa","Bad Bunny",843736,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
112,"El Güero (Feat. Marca MP)","Grupo Firme",843402,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
113,Idiota,Morat,842764,https://open.spotify.com/track/0cS0bJ0oBylj3TFtz6x9pC
114,"Amor Tumbado","Natanael Cano",838653,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
115,"Si Veo a Tu Mamá","Bad Bunny",835145,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
116,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",832779,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
117,"Dime Cómo Quieres","Christian Nodal",832477,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
118,"Disfruto Lo Malo","Junior H",831663,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv
119,"Me La Avente","Carin Leon",828611,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
120,traitor,"Olivia Rodrigo",827935,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
121,"Una Locura",Ozuna,825763,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
122,"Si Te Pudiera Mentir","Calibre 50",825749,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
123,"Mente Positiva","Junior H",817487,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
124,Todavia,"La Factoria",816433,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
125,"2 Veces","Los Plebes del Rancho de Ariel Camacho",814743,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
126,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",809289,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
127,"Save Your Tears","The Weeknd",806084,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
128,"Música Romántica","Pancho Barraza",804576,https://open.spotify.com/track/0gOwkN1piWLMINfj97SogV
129,"Me Dediqué a Perderte","Alejandro Fernández",793411,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
130,"El Envidioso","Los Dos Carnales",788989,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
131,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",786650,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
132,"Con Tus Besos","Eslabon Armado",776656,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
133,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",772231,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
134,"Need To Know","Doja Cat",766892,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
135,"La Incondicional","Luis Miguel",766699,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
136,"De Museo","Bad Bunny",760634,https://open.spotify.com/track/267NGliXM8YLVZiKAD9Otm
137,Diamantes,"Natanael Cano",760306,https://open.spotify.com/track/0JDrG1g5HXbfgGtRKT0ofH
138,"La Mitad",Camilo,750116,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
139,"Devuélveme a mi chica","Hombres G",738215,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
140,"Se Me Olvidó","Christian Nodal",736887,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
141,"No Te Contaron Mal","Christian Nodal",734014,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
142,"Watermelon Sugar","Harry Styles",730125,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
143,"Relación - Remix",Sech,727664,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
144,"Chica Ideal","Sebastian Yatra",725540,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
145,Tú,"Los Elegantes de Jerez",724221,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
146,"Cada Vez Te Extraño Más","Grupo Firme",722805,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
147,"Vida de Rico",Camilo,720611,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
148,"Simplemente Gracias","Calibre 50",719798,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
149,"A Mí","Rels B",719429,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
150,"Lamento Boliviano","Los Enanitos Verdes",712004,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
151,"Desde Morro","Justin Morales",709564,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
152,"Ojitos de Miel","T3R Elemento",707102,https://open.spotify.com/track/3V1jBnDI3zCn25ONFiqwN8
153,Tusa,"KAROL G",706730,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
154,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",702777,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
155,"Amor Fugaz","Los Del Limit",698571,https://open.spotify.com/track/4O2bxKTnK9En7OPw8kGDDF
156,"Amor A Primera Vista","Los Ángeles Azules",697653,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
157,Safaera,"Bad Bunny",695305,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
158,"CÓMO SE SIENTE - Remix","Jhay Cortez",692489,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
159,"Adiós Amor","Christian Nodal",681553,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
160,"Belleza De Cantina","Cardenales De Nuevo León",678469,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
161,"¿Quién Te Crees?","MC Davo",676558,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
162,"Nicky Jam: Bzrp Music Sessions, Vol. 41",Bizarrap,676171,https://open.spotify.com/track/03LfOYi0icz4souspZVVhq
163,Dueles,"Jesse & Joy",674416,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P
164,911,Sech,674046,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
165,Azul,"J Balvin",671685,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
166,Poblado,Crissin,668809,https://open.spotify.com/track/47gSYfwFBbV1BXHfXEq1qs
167,Leve,"Cartel De Santa",667773,https://open.spotify.com/track/00jpfco62YfQj1BBYCCuKH
168,"Dance Monkey","Tones And I",664398,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
169,"Se Te Nota (with Guaynaa)","Lele Pons",663037,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
170,"Don't Go Yet","Camila Cabello",659393,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
171,"En Esta Vida No Se Pudo","El Mimoso Luis Antonio López",659242,https://open.spotify.com/track/4VepTqzlmZvNAAjUhdBhOP
172,"HACIENDO QUE ME AMAS","Bad Bunny",658257,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
173,"jealousy, jealousy","Olivia Rodrigo",656404,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
174,"El Amor No Fue Pa´ Mí - En Vivo","Grupo Firme",656161,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi
175,"Si Te Vienen a Contar","Cartel De Santa",655288,https://open.spotify.com/track/1qNUhmx3rGjiMRThz7Eruv
176,"ALMAS GEMELAS","Myke Towers",653660,https://open.spotify.com/track/2KcNrONbZ0hvBPjvrDO2tx
177,"Me Fije","Alex Rose",648650,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
178,"Tattoo - Remix with Camilo","Rauw Alejandro",648355,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
179,Desvelado,"Bobby Pulido",646528,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
180,"Fuerte No Soy",Intocable,642481,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
181,Colapso,"Kevin Kaarl",641818,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9
182,"El Amor De Tu Vida","Carin Leon",639772,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37
183,Éxtasis,"Millonario & W. Corona",639655,https://open.spotify.com/track/4xbMF8jx0msGGgrtJaAuXE
184,Dynamite,BTS,638399,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
185,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,635477,https://open.spotify.com/track/7COGuXyTr12KvdaYXMqheC
186,Locos,"León Larregui",635149,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
187,Prometiste,"Pepe Aguilar",632929,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
188,"Somos Los Que Somos - En Vivo","Los 2 de la S",629671,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
189,"Sexo Virtual","Rauw Alejandro",628693,https://open.spotify.com/track/0giiXonRhODYy4J1iy4Lb3
190,"Tal Vez","Paulo Londra",625637,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
191,Amapolas,"Leo Rizzi",622716,https://open.spotify.com/track/0z5yLgBmAtaylDYrgwzlpH
192,"Una Vez","Bad Bunny",622263,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
193,"The Business",Tiësto,620118,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
194,"favorite crime","Olivia Rodrigo",616648,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
195,"La Difícil","Bad Bunny",615674,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
196,"Every Breath You Take","The Police",613557,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
197,"La Tóxica",Farruko,612682,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
198,happier,"Olivia Rodrigo",612378,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
199,"7 rings","Ariana Grande",610280,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
200,"Culpable O No - Miénteme Como Siempre","Luis Miguel",609564,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
