,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
40,"Aquí Abajo","Christian Nodal",1506849,https://open.spotify.com/track/16ONd70tvWAaLIc6hcLzaG
41,"Yo Ya No Vuelvo Contigo - En Vivo","Lenin Ramírez",1451892,https://open.spotify.com/track/1s59X35jDULAyOGmBuTAnd
42,"deja vu","Olivia Rodrigo",1414921,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
43,"Cabrón y Vago - En Vivo","El Fantasma",1394140,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU
44,"Blinding Lights","The Weeknd",1383845,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
45,Ella,"Junior H",1328098,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
46,"TE MUDASTE","Bad Bunny",1326871,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
47,"2 Veces","Los Plebes del Rancho de Ariel Camacho",1317101,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
48,"LA CANCIÓN","J Balvin",1312980,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
49,"La Casita","Banda MS de Sergio Lizárraga",1254832,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ
50,"Grandes Ligas","Lupillo Rivera",1240253,https://open.spotify.com/track/06IceO7e9isF3nX3y7dOTe
51,"Que Esta Pasando","Fuerza Regida",1233665,https://open.spotify.com/track/26xQbFpVg8JCT5NKQFJXg8
52,"Fuentes de Ortiz","Ed Maverick",1186497,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
53,"Debo Entender","Santa Fe Klan",1168135,https://open.spotify.com/track/55mzJ0LftLnef8sxAjrMkU
54,Perfecta,Reik,1157840,https://open.spotify.com/track/6VOb0Kkrd45Bp5RHYSla2J
55,"Ma Vie (feat. Yay)","Kidd Keo",1137099,https://open.spotify.com/track/6UU24wuWgGwuSBAxDH866Z
56,"La Curiosidad","Jay Wheeler",1123099,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
57,"Me Rehúso","Danny Ocean",1107803,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
58,Poblado,Crissin,1104762,https://open.spotify.com/track/47gSYfwFBbV1BXHfXEq1qs
59,MÍA,"Danna Paola",1097146,https://open.spotify.com/track/2HWXhViZhTPJa10NgyrRRS
60,"Bad Habits","Ed Sheeran",1093001,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
61,"Ahora Te Puedes Marchar","Luis Miguel",1092651,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
62,"Pa' Olvidarme De Ella","Piso 21",1086729,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S
63,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1075227,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
64,"Hasta Que Me Olvides","Luis Miguel",1050696,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
65,"Más De La Una","Piso 21",1047040,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h
66,"De Los Besos Que Te Di","Christian Nodal",1020982,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
67,Idiota,Morat,1018015,https://open.spotify.com/track/35nO174gX5eCh9mPWvUe3s
68,"A Tu Merced","Bad Bunny",1010408,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
69,"Build a Bitch","Bella Poarch",987599,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
70,"No Me Conoce - Remix","Jhay Cortez",982118,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
71,"Dime Cómo Quieres","Christian Nodal",978333,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
72,Mónaco,LAGOS,977629,https://open.spotify.com/track/3HgvO4B5LLmdPOT2d8cSZd
73,"drivers license","Olivia Rodrigo",974931,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
74,"Ella No Es Tuya - Remix","Rochy RD",974394,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
75,"Una Locura",Ozuna,972153,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
76,"Don't Start Now","Dua Lipa",961148,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
77,"Gracias - En Vivo","Grupo Firme",950546,https://open.spotify.com/track/2XlGKZNMkRKvEJsbwQ6MCl
78,"Save Your Tears","The Weeknd",949481,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
79,"Con Tus Besos","Eslabon Armado",949327,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
80,"Ramito De Violetas","Mi Banda El Mexicano",945150,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy
81,"En Tu Perra Vida","Grupo Firme",944912,https://open.spotify.com/track/0ldT3gl7aGNzrJyd4b1CA4
82,"A La Antigüita","Calibre 50",926171,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT
83,"Watermelon Sugar","Harry Styles",911110,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
84,"The Business",Tiësto,907060,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
85,Tú,"Carin Leon",905125,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
86,Brillas,"León Larregui",892200,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
87,Vete,"Bad Bunny",887039,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
88,Callaita,"Bad Bunny",886118,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
89,"Si Veo a Tu Mamá","Bad Bunny",872084,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
90,"La Incondicional","Luis Miguel",870943,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
91,"Chica Ideal","Sebastian Yatra",869189,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
92,"Sexo Virtual","Rauw Alejandro",867628,https://open.spotify.com/track/0giiXonRhODYy4J1iy4Lb3
93,"Amor Tumbado","Natanael Cano",865593,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
94,"Machu Picchu",Camilo,865203,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
95,LOCATION,"KAROL G",864049,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
96,"Astronaut In The Ocean","Masked Wolf",862465,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
97,"Si Estuviésemos Juntos","Bad Bunny",859561,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
98,"Te Ire A Buscar","Santa Fe Klan",850045,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ
99,"Si Te Pudiera Mentir","Calibre 50",848742,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
100,"Me La Avente","Carin Leon",843712,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
101,"Mente Positiva","Junior H",843617,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
102,"Desde Morro","Justin Morales",834822,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
103,"La Santa","Bad Bunny",834230,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
104,"Relación - Remix",Sech,834030,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
105,Dynamite,BTS,828484,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
106,"La Mitad",Camilo,827690,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
107,"Se Me Olvidó","Christian Nodal",821332,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
108,"Me Fije","Alex Rose",820781,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
109,"No Te Contaron Mal","Christian Nodal",819009,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
110,"Hasta Abajo","Kevin Roldan",812966,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
111,"EL POETA",Humbe,806099,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9
112,Miénteme,TINI,801665,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
113,"Vida de Rico",Camilo,799371,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
114,"El Güero (Feat. Marca MP)","Grupo Firme",797165,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
115,"CÓMO SE SIENTE - Remix","Jhay Cortez",795858,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
116,"Me Dediqué a Perderte","Alejandro Fernández",793189,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
117,Todavia,"La Factoria",790261,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
118,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",788330,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
119,Tusa,"KAROL G",784283,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
120,Probablemente,"Christian Nodal",782987,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
121,"Palabra de Hombre","El Fantasma",780734,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
122,Diamantes,"Natanael Cano",778480,https://open.spotify.com/track/0JDrG1g5HXbfgGtRKT0ofH
123,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",776418,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
124,"Tattoo - Remix with Camilo","Rauw Alejandro",776271,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
125,"La Nota","Manuel Turizo",775746,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
126,"Se Te Nota (with Guaynaa)","Lele Pons",774166,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
127,"Disfruto Lo Malo","Junior H",771512,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv
128,happier,"Olivia Rodrigo",763623,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
129,Safaera,"Bad Bunny",761650,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
130,Azul,"J Balvin",758019,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
131,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",756382,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
132,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,755407,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
133,traitor,"Olivia Rodrigo",753926,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
134,"You Right","Doja Cat",750513,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
135,"El Envidioso","Los Dos Carnales",744015,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
136,"Vámonos a Marte","Kevin Kaarl",740827,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
137,"Jueves 10","Junior H",739953,https://open.spotify.com/track/7KoyXL9zghiNpXkb5iVDyj
138,"Somos Los Que Somos - En Vivo","Los 2 de la S",734690,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
139,"Mi Niña",Wisin,731585,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
140,PROBLEMA,"Daddy Yankee",727092,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
141,"Amor A Primera Vista","Los Ángeles Azules",724090,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
142,"Hecha Pa' Mi",Boza,722843,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
143,"Dance Monkey","Tones And I",721729,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
144,"Devuélveme a mi chica","Hombres G",719058,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
145,"Parce (feat. Justin Quiles)",Maluma,711324,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
146,"Si Nos Dejan","Christian Nodal",710426,https://open.spotify.com/track/77OLLnRUGQtf0HH626f0Vj
147,"La Tóxica",Farruko,709527,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
148,Tú,"Los Elegantes de Jerez",707314,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
149,"HACIENDO QUE ME AMAS","Bad Bunny",707254,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
150,Ella,Boza,703322,https://open.spotify.com/track/66S2z95FN3nUAr9S1gUIsp
151,"A Mí","Rels B",698437,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
152,"Una Vaina Loca",Fuego,694370,https://open.spotify.com/track/3zb856RMKFjdvWre0TKcmA
153,"Adiós Amor","Christian Nodal",693292,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
154,Aloha,Maluma,687141,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
155,"Culpable O No - Miénteme Como Siempre","Luis Miguel",686076,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
156,"Lamento Boliviano","Los Enanitos Verdes",682630,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
157,BEBÉ,Camilo,678581,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs
158,"GIRL LIKE ME","Black Eyed Peas",677333,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
159,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,672312,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
160,"Ojitos de Miel","T3R Elemento",670557,https://open.spotify.com/track/3V1jBnDI3zCn25ONFiqwN8
161,"I WANNA BE YOUR SLAVE",Måneskin,669409,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
162,"¿Quién Te Crees?","MC Davo",665400,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
163,"Ya Me Enteré","Chayín Rubio",659279,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
164,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,658506,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
165,"Por Mi México","Lefty Sm",658331,https://open.spotify.com/track/2sUknbm8xdLQgH7wb8xcTX
166,Dueles,"Jesse & Joy",656657,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P
167,Desvelado,"Bobby Pulido",651013,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
168,"Cada Vez Te Extraño Más","Grupo Firme",649139,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
169,"Yo Perreo Sola","Bad Bunny",649098,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
170,Colapso,"Kevin Kaarl",640281,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9
171,"Fuerte No Soy",Intocable,639096,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
172,Prometiste,"Pepe Aguilar",638820,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
173,"La Jeepeta - Remix","Nio Garcia",636155,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
174,Poco,Reik,632922,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb
175,"Mi Tío Snoop",Aleman,632788,https://open.spotify.com/track/48XgkAh1fkcZqA2EZWCDX6
176,"BOOKER T","Bad Bunny",630466,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
177,"Travesuras - Remix","Nio Garcia",626770,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
178,"Una Vez","Bad Bunny",625544,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
179,"El Amor De Tu Vida","Carin Leon",625236,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37
180,"Agua de Jamaica",Maluma,622555,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr
181,"La Difícil","Bad Bunny",620780,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
182,"Tal Vez","Paulo Londra",620384,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
183,"favorite crime","Olivia Rodrigo",619958,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
184,Rasputin,Majestic,618592,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
185,Ignorantes,"Bad Bunny",615459,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
186,"Ay, DiOs Mío!","KAROL G",613520,https://open.spotify.com/track/1beTDCe7sT7fzm8WIKXicz
187,"Mala Fama","Danna Paola",610861,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
188,"Every Breath You Take","The Police",610708,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
189,"Vida Ventajosa","Los Dos Carnales",608308,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
190,"Persia - Remix",Jossef,605462,https://open.spotify.com/track/3SgybTfx3GWHAcjhK9iPmz
191,Believer,"Imagine Dragons",603730,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
192,"Amor en Coma","Manuel Turizo",603724,https://open.spotify.com/track/0kRU83ecI57Iw1kPTeUwK5
193,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",601426,https://open.spotify.com/track/1Utd9DbmWNHWjEuzItBmRX
194,"Nace Un Borracho","Christian Nodal",599526,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro
195,"Háblame De Ti","Banda MS de Sergio Lizárraga",598184,https://open.spotify.com/track/1O18MtSAMUk7JfAVB8gGzs
196,"Tiroteo - Remix","Marc Seguí",597653,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
197,Desvielados,"Remik Gonzalez",597297,https://open.spotify.com/track/3N1D4VrIeFeZyraFaIOakm
198,"El Amor Soñado","Los Tucanes De Tijuana",593960,https://open.spotify.com/track/587p8shYuTXUhThG3t9x60
199,Locos,"León Larregui",593939,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
200,"Belleza De Cantina","Cardenales De Nuevo León",592798,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
