,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
118,"Pa' Olvidarme De Ella","Piso 21",857635,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S
119,"Me La Avente","Carin Leon",856157,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
120,"El Drip","Natanael Cano",852466,https://open.spotify.com/track/5NCBP3ivrIDcHEtzHSW3k0
121,"Hasta Que Me Olvides","Luis Miguel",851250,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
122,"La Santa","Bad Bunny",842390,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
123,"Don't Start Now","Dua Lipa",840480,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
124,"Levitating (feat. DaBaby)","Dua Lipa",837428,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
125,"Si Veo a Tu Mamá","Bad Bunny",837151,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
126,"drivers license","Olivia Rodrigo",833764,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
127,"Por Mi México","Lefty Sm",833655,https://open.spotify.com/track/2sUknbm8xdLQgH7wb8xcTX
128,"Cold Heart - PNAU Remix","Elton John",829867,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
129,Todavia,"La Factoria",828621,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
130,"Dime Cómo Quieres","Christian Nodal",828432,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
131,"Mente Positiva","Junior H",825063,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
132,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",818534,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
133,"Me Dediqué a Perderte","Alejandro Fernández",816378,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
134,"Una Locura",Ozuna,809714,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
135,"Amor Tumbado","Natanael Cano",806529,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
136,"El Envidioso","Los Dos Carnales",806009,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
137,"Música Romántica","Pancho Barraza",803103,https://open.spotify.com/track/0gOwkN1piWLMINfj97SogV
138,"Happier Than Ever","Billie Eilish",802341,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
139,"deja vu","Olivia Rodrigo",797866,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
140,"Tan Solo Morro","Aldo Trujillo",787883,https://open.spotify.com/track/5eBzDfTG7m8NUWf14YYQcU
141,"Hablando Claro (En Vivo)","Grupo Firme",785019,https://open.spotify.com/track/5hRFjooNvZWb9gdnXjrv2j
142,"Vámonos a Marte","Kevin Kaarl",782428,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
143,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",779188,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
144,"¿Quién Te Crees?","MC Davo",777168,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
145,"Devuélveme a mi chica","Hombres G",769281,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
146,"Belleza De Cantina","Cardenales De Nuevo León",761012,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
147,"Se Me Olvidó","Christian Nodal",760488,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
148,"Algo Mágico","Rauw Alejandro",756853,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG
149,"Amor Fugaz","Los Del Limit",756524,https://open.spotify.com/track/4O2bxKTnK9En7OPw8kGDDF
150,"La Incondicional","Luis Miguel",755019,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
151,"A Mí","Rels B",746488,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
152,"Disfruto Lo Malo","Junior H",742268,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv
153,Tú,"Los Elegantes de Jerez",741842,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
154,"El Amor Soñado","Los Tucanes De Tijuana",740459,https://open.spotify.com/track/587p8shYuTXUhThG3t9x60
155,"Save Your Tears","The Weeknd",736246,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
156,"Leave The Door Open","Bruno Mars",736048,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
157,"El Amor De Tu Vida","Carin Leon",735187,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37
158,"Lamento Boliviano","Los Enanitos Verdes",729563,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
159,"Cada Vez Te Extraño Más","Grupo Firme",729327,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
160,Dueles,"Jesse & Joy",728138,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P
161,"Si Te Vienen a Contar","Cartel De Santa",727494,https://open.spotify.com/track/1qNUhmx3rGjiMRThz7Eruv
162,"Simplemente Gracias","Calibre 50",727199,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
163,Leve,"Cartel De Santa",726544,https://open.spotify.com/track/00jpfco62YfQj1BBYCCuKH
164,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",724880,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
165,"No Te Contaron Mal","Christian Nodal",718656,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
166,Casualidad,"Sofía Reyes",712420,https://open.spotify.com/track/5FcT2TuosRkokjn3xyncER
167,Socios,"Santa Fe Klan",710311,https://open.spotify.com/track/7d8TPVWQLeW5PKrAb76V3N
168,"Con Tus Besos","Eslabon Armado",709045,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
169,Locos,"León Larregui",707015,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
170,"Amor A Primera Vista","Los Ángeles Azules",700017,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
171,"La Mitad",Camilo,699496,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
172,Tusa,"KAROL G",699460,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
173,"Adiós Amor","Christian Nodal",699270,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
174,"Watermelon Sugar","Harry Styles",694103,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
175,Safaera,"Bad Bunny",692086,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
176,Éxtasis,"Millonario & W. Corona",691127,https://open.spotify.com/track/4xbMF8jx0msGGgrtJaAuXE
177,"Wow Wow (feat. Becky G)","Maria Becerra",690669,https://open.spotify.com/track/4Yip3hds5IHyT7AqoNHfmX
178,"Vida de Rico",Camilo,690158,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
179,"CÓMO SE SIENTE - Remix","Jhay Cortez",689572,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
180,"Chica Ideal","Sebastian Yatra",686726,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
181,"Relación - Remix",Sech,685214,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
182,"El Amor No Fue Pa´ Mí - En Vivo","Grupo Firme",680720,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi
183,"HACIENDO QUE ME AMAS","Bad Bunny",674451,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
184,Prometiste,"Pepe Aguilar",665389,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
185,Azul,"J Balvin",665028,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
186,Bonita,"Los Dorados",663411,https://open.spotify.com/track/4oonyJXO2PuTXq2KUOdFPH
187,Idiota,Morat,661688,https://open.spotify.com/track/0cS0bJ0oBylj3TFtz6x9pC
188,Dynamite,BTS,657041,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
189,"Se Te Nota (with Guaynaa)","Lele Pons",651099,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
190,"Tal Vez","Paulo Londra",650547,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
191,"Así Soy","Santa Fe Klan",649064,https://open.spotify.com/track/5Wvw29RKTFSK0IuCd2qs4m
192,"Desde Morro","Justin Morales",643616,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
193,Desvelado,"Bobby Pulido",643217,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
194,"Una Vez","Bad Bunny",643041,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
195,"Every Breath You Take","The Police",642869,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
196,"Dance Monkey","Tones And I",638567,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
197,"En Esta Vida No Se Pudo","El Mimoso Luis Antonio López",634470,https://open.spotify.com/track/4VepTqzlmZvNAAjUhdBhOP
198,"Amargo Adiós",Inspector,628834,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE
199,"jealousy, jealousy","Olivia Rodrigo",628722,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
200,"Ojitos de Miel","T3R Elemento",626521,https://open.spotify.com/track/3V1jBnDI3zCn25ONFiqwN8
