,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,"deja vu","Olivia Rodrigo",1396273,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
45,"TE MUDASTE","Bad Bunny",1386050,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
46,Ella,"Junior H",1358172,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
47,"Más De La Una","Piso 21",1308168,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h
48,"LA CANCIÓN","J Balvin",1306945,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
49,Perfecta,Reik,1269825,https://open.spotify.com/track/6VOb0Kkrd45Bp5RHYSla2J
50,"La Casita","Banda MS de Sergio Lizárraga",1260221,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ
51,"Fuentes de Ortiz","Ed Maverick",1247970,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
52,"Pa' Olvidarme De Ella","Piso 21",1232130,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S
53,"Ma Vie (feat. Yay)","Kidd Keo",1159676,https://open.spotify.com/track/6UU24wuWgGwuSBAxDH866Z
54,"Debo Entender","Santa Fe Klan",1154854,https://open.spotify.com/track/55mzJ0LftLnef8sxAjrMkU
55,"Ahora Te Puedes Marchar","Luis Miguel",1146523,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
56,"La Curiosidad","Jay Wheeler",1136741,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
57,"Que Esta Pasando","Fuerza Regida",1135251,https://open.spotify.com/track/26xQbFpVg8JCT5NKQFJXg8
58,"Poblado - Remix","J Balvin",1128916,https://open.spotify.com/track/1WedZeiezCmCEOzLwhx0hV
59,"Me Rehúso","Danny Ocean",1117900,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
60,"Hasta Que Me Olvides","Luis Miguel",1115757,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
61,"De Los Besos Que Te Di","Christian Nodal",1106186,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
62,Idiota,Morat,1102478,https://open.spotify.com/track/35nO174gX5eCh9mPWvUe3s
63,"Dime Cómo Quieres","Christian Nodal",1088007,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
64,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1087155,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
65,"drivers license","Olivia Rodrigo",1025386,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
66,"Ramito De Violetas","Mi Banda El Mexicano",1015106,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy
67,"Save Your Tears","The Weeknd",1004598,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
68,Beggin',Måneskin,1001007,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
69,"Ella No Es Tuya - Remix","Rochy RD",999556,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
70,"Una Locura",Ozuna,997713,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
71,"Build a Bitch","Bella Poarch",987051,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
72,"No Me Conoce - Remix","Jhay Cortez",986687,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
73,"Mi Niña",Wisin,982196,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
74,"Hasta Abajo","Kevin Roldan",981281,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
75,"Parce (feat. Justin Quiles)",Maluma,969745,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
76,"Don't Start Now","Dua Lipa",967902,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
77,"The Business",Tiësto,955021,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
78,"Hecha Pa' Mi",Boza,953282,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
79,Tú,"Carin Leon",950247,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
80,"Gracias - En Vivo","Grupo Firme",940525,https://open.spotify.com/track/2XlGKZNMkRKvEJsbwQ6MCl
81,"La Incondicional","Luis Miguel",938586,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
82,Brillas,"León Larregui",927492,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
83,"Con Tus Besos","Eslabon Armado",921885,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
84,"Te Ire A Buscar","Santa Fe Klan",919406,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ
85,"Watermelon Sugar","Harry Styles",914324,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
86,"Se Me Olvidó","Christian Nodal",914183,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
87,"Machu Picchu",Camilo,913369,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
88,LOCATION,"KAROL G",911251,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
89,"Chica Ideal","Sebastian Yatra",910292,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
90,"Me La Avente","Carin Leon",909792,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
91,Probablemente,"Christian Nodal",909535,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
92,"No Te Contaron Mal","Christian Nodal",909434,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
93,"La Nota","Manuel Turizo",903549,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
94,"La Mitad",Camilo,901658,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
95,"Si Te Pudiera Mentir","Calibre 50",891519,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
96,"Mente Positiva","Junior H",888564,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
97,"Amor Tumbado","Natanael Cano",888233,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
98,Callaita,"Bad Bunny",882904,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
99,"A La Antigüita","Calibre 50",881333,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT
100,"Desde Morro","Justin Morales",877278,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
101,Vete,"Bad Bunny",873285,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
102,"Relación - Remix",Sech,868451,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
103,"Astronaut In The Ocean","Masked Wolf",868037,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
104,"Me Dediqué a Perderte","Alejandro Fernández",865882,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
105,MÍA,"Danna Paola",859043,https://open.spotify.com/track/2HWXhViZhTPJa10NgyrRRS
106,"A Tu Merced","Bad Bunny",856101,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
107,Dynamite,BTS,855204,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
108,"Si Veo a Tu Mamá","Bad Bunny",854932,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
109,"Si Estuviésemos Juntos","Bad Bunny",854332,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
110,"EL POETA",Humbe,846691,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9
111,"Vida de Rico",Camilo,842817,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
112,"El Güero (Feat. Marca MP)","Grupo Firme",829227,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
113,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,826722,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
114,"La Santa","Bad Bunny",823758,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
115,"Jueves 10","Junior H",821915,https://open.spotify.com/track/7KoyXL9zghiNpXkb5iVDyj
116,"En Tu Perra Vida","Grupo Firme",821352,https://open.spotify.com/track/0ldT3gl7aGNzrJyd4b1CA4
117,"Si Nos Dejan","Christian Nodal",820234,https://open.spotify.com/track/77OLLnRUGQtf0HH626f0Vj
118,Tusa,"KAROL G",807342,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
119,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",806163,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
120,"Tattoo - Remix with Camilo","Rauw Alejandro",802697,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
121,"Se Te Nota (with Guaynaa)","Lele Pons",796740,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
122,happier,"Olivia Rodrigo",796196,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
123,"El Envidioso","Los Dos Carnales",788767,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
124,"Palabra de Hombre","El Fantasma",786208,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
125,Azul,"J Balvin",783891,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
126,"CÓMO SE SIENTE - Remix","Jhay Cortez",783621,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
127,Safaera,"Bad Bunny",773233,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
128,Todavia,"La Factoria",773011,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
129,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",770449,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
130,"Mi Cuarto","Jerry Di",763494,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
131,"Disfruto Lo Malo","Junior H",762903,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv
132,"Amor A Primera Vista","Los Ángeles Azules",762520,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
133,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",762214,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
134,"Adiós Amor","Christian Nodal",751250,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
135,"Dance Monkey","Tones And I",741380,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
136,PROBLEMA,"Daddy Yankee",741316,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
137,"Culpable O No - Miénteme Como Siempre","Luis Miguel",740699,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
138,"Devuélveme a mi chica","Hombres G",736577,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
139,"La Tóxica",Farruko,736535,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
140,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,733091,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
141,Ella,Boza,727276,https://open.spotify.com/track/66S2z95FN3nUAr9S1gUIsp
142,Miénteme,TINI,721420,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
143,traitor,"Olivia Rodrigo",721351,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
144,Aloha,Maluma,721037,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
145,"Mi Tío Snoop",Aleman,718469,https://open.spotify.com/track/48XgkAh1fkcZqA2EZWCDX6
146,BEBÉ,Camilo,718082,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs
147,"Vámonos a Marte","Kevin Kaarl",713747,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
148,"GIRL LIKE ME","Black Eyed Peas",709217,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
149,"HACIENDO QUE ME AMAS","Bad Bunny",709134,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
150,"Lamento Boliviano","Los Enanitos Verdes",709085,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
151,"Ya Me Enteré","Chayín Rubio",705230,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
152,"¿Quién Te Crees?","MC Davo",703885,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
153,"Por Mi México","Lefty Sm",700529,https://open.spotify.com/track/2sUknbm8xdLQgH7wb8xcTX
154,"Ojitos de Miel","T3R Elemento",696889,https://open.spotify.com/track/3V1jBnDI3zCn25ONFiqwN8
155,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,695455,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
156,Tú,"Los Elegantes de Jerez",693246,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
157,"A Mí","Rels B",691713,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
158,Poco,Reik,690511,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb
159,Desvelado,"Bobby Pulido",687348,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
160,"Nace Un Borracho","Christian Nodal",687123,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro
161,"Me Fije","Alex Rose",683101,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
162,"Fuerte No Soy",Intocable,681998,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
163,"Somos Los Que Somos - En Vivo","Los 2 de la S",679888,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
164,"Yo Perreo Sola","Bad Bunny",677647,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
165,"Cada Vez Te Extraño Más","Grupo Firme",673185,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
166,"favorite crime","Olivia Rodrigo",672673,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
167,Diamantes,"Natanael Cano",672110,https://open.spotify.com/track/0JDrG1g5HXbfgGtRKT0ofH
168,"No Te Enamores - Remix",Milly,669123,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
169,"Agua de Jamaica",Maluma,667009,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr
170,"La Forma en Que Me Miras","Super Yei",663654,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
171,Prometiste,"Pepe Aguilar",657049,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
172,"El Amor De Tu Vida","Carin Leon",649798,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37
173,"Te Va a Gustar",Aleman,648436,https://open.spotify.com/track/0HMmzc6sW3DRrxlt5e4EmE
174,"BOOKER T","Bad Bunny",648119,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
175,"La Jeepeta - Remix","Nio Garcia",645939,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
176,"Ay, DiOs Mío!","KAROL G",644684,https://open.spotify.com/track/1beTDCe7sT7fzm8WIKXicz
177,"Amor en Coma","Manuel Turizo",644053,https://open.spotify.com/track/0kRU83ecI57Iw1kPTeUwK5
178,"Belleza De Cantina","Cardenales De Nuevo León",643212,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
179,Colapso,"Kevin Kaarl",642837,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9
180,Desvielados,"Remik Gonzalez",632506,https://open.spotify.com/track/3N1D4VrIeFeZyraFaIOakm
181,Dueles,"Jesse & Joy",631854,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P
182,"Vida Ventajosa","Los Dos Carnales",629140,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
183,"L-Gante: RKT SESSIONS #1","Papu DJ",628750,https://open.spotify.com/track/4A9u8OrzFYbxdjiydkNdUi
184,"Every Breath You Take","The Police",626884,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
185,Believer,"Imagine Dragons",625212,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
186,"Una Vez","Bad Bunny",621110,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
187,"Simplemente Gracias","Calibre 50",620945,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
188,"Mala Fama","Danna Paola",620228,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
189,"EL BARCO","KAROL G",620224,https://open.spotify.com/track/0MT6qJd7wKlWjH7tP7oWHi
190,Nada,"Cali Y El Dandee",617819,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
191,"La Difícil","Bad Bunny",614268,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
192,"Tal Vez","Paulo Londra",613316,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
193,Ignorantes,"Bad Bunny",611025,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
194,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",611012,https://open.spotify.com/track/1Utd9DbmWNHWjEuzItBmRX
195,"Ropa Cara",Camilo,609616,https://open.spotify.com/track/2zY1iTaEgs8ROkkWtWLe7l
196,"Háblame De Ti","Banda MS de Sergio Lizárraga",608493,https://open.spotify.com/track/1O18MtSAMUk7JfAVB8gGzs
197,Locos,"León Larregui",607446,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
198,"Persia - Remix",Jossef,607444,https://open.spotify.com/track/3SgybTfx3GWHAcjhK9iPmz
199,"Break My Heart","Dua Lipa",602694,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
200,"El Efecto","Rauw Alejandro",601764,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
