,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,telepatía,"Kali Uchis",1942269,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
19,Bandido,"Myke Towers",1898536,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
20,AM,"Nio Garcia",1884230,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv
21,"Kiss Me More (feat. SZA)","Doja Cat",1879495,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
22,Hawái,Maluma,1830426,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
23,"LA NOCHE DE ANOCHE","Bad Bunny",1819337,https://open.spotify.com/track/2XIc1pqjXV3Cr2BQUGNBck
24,Saturno,"Pablo Alborán",1807340,https://open.spotify.com/track/2f0Ft2XdvNSMSY5TUlZgEz
25,512,Mora,1790951,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
26,"Ram Pam Pam","Natti Natasha",1750314,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO
27,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",1717601,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
28,Mónaco,LAGOS,1706931,https://open.spotify.com/track/3HgvO4B5LLmdPOT2d8cSZd
29,"MONTERO (Call Me By Your Name)","Lil Nas X",1688004,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
30,"El Tóxico","Grupo Firme",1632776,https://open.spotify.com/track/7E9GeFGfjXw9LAI4ay6rsw
31,BICHOTA,"KAROL G",1619148,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq
32,Butter,BTS,1612027,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
33,"Levitating (feat. DaBaby)","Dua Lipa",1584350,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
34,911,Sech,1579848,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
35,"Tan Bonita","Piso 21",1560557,https://open.spotify.com/track/6mm3K0yWp6uzfOMuipM9Zh
36,"Sal y Perrea",Sech,1551624,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU
37,"Tiroteo - Remix","Marc Seguí",1520508,https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i
38,"Algo Mágico","Rauw Alejandro",1519150,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG
39,"Cabrón y Vago - En Vivo","El Fantasma",1501731,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU
40,"Aquí Abajo","Christian Nodal",1490771,https://open.spotify.com/track/16ONd70tvWAaLIc6hcLzaG
41,"A Tu Merced","Bad Bunny",1489271,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
42,"Yo Ya No Vuelvo Contigo - En Vivo","Lenin Ramírez",1458515,https://open.spotify.com/track/1s59X35jDULAyOGmBuTAnd
43,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1456698,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
44,"Leave The Door Open","Bruno Mars",1437264,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
45,Reloj,"Rauw Alejandro",1433357,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
46,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",1413055,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
47,"Blinding Lights","The Weeknd",1379653,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
48,"TE MUDASTE","Bad Bunny",1374288,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
49,"LA CANCIÓN","J Balvin",1368950,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
50,"In Da Getto","J Balvin",1358486,https://open.spotify.com/track/63aj87TQG6F3RVO5nbG2VQ
51,Ella,"Junior H",1300538,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
52,"2 Veces","Los Plebes del Rancho de Ariel Camacho",1296370,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
53,"De Museo","Bad Bunny",1243133,https://open.spotify.com/track/267NGliXM8YLVZiKAD9Otm
54,"La Casita","Banda MS de Sergio Lizárraga",1239737,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ
55,"Ma Vie (feat. Yay)","Kidd Keo",1234408,https://open.spotify.com/track/6UU24wuWgGwuSBAxDH866Z
56,"Bad Habits","Ed Sheeran",1214320,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
57,"deja vu","Olivia Rodrigo",1212042,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
58,"Que Esta Pasando","Fuerza Regida",1204624,https://open.spotify.com/track/26xQbFpVg8JCT5NKQFJXg8
59,"Grandes Ligas","Lupillo Rivera",1179668,https://open.spotify.com/track/06IceO7e9isF3nX3y7dOTe
60,"Debo Entender","Santa Fe Klan",1146843,https://open.spotify.com/track/55mzJ0LftLnef8sxAjrMkU
61,"Fuentes de Ortiz","Ed Maverick",1124523,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
62,"Me Rehúso","Danny Ocean",1119547,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
63,Perfecta,Reik,1093692,https://open.spotify.com/track/6VOb0Kkrd45Bp5RHYSla2J
64,"Pa' Olvidarme De Ella","Piso 21",1077841,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S
65,"Ahora Te Puedes Marchar","Luis Miguel",1073997,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
66,"En Tu Perra Vida","Grupo Firme",1054898,https://open.spotify.com/track/0ldT3gl7aGNzrJyd4b1CA4
67,MÍA,"Danna Paola",1038093,https://open.spotify.com/track/2HWXhViZhTPJa10NgyrRRS
68,"De Los Besos Que Te Di","Christian Nodal",1034018,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
69,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1007337,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
70,"No Me Conoce - Remix","Jhay Cortez",1000474,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
71,"Hasta Que Me Olvides","Luis Miguel",998146,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
72,"drivers license","Olivia Rodrigo",997659,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
73,"Gracias - En Vivo","Grupo Firme",971225,https://open.spotify.com/track/2XlGKZNMkRKvEJsbwQ6MCl
74,"The Business",Tiësto,956309,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
75,Vete,"Bad Bunny",956037,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
76,"Si Veo a Tu Mamá","Bad Bunny",943552,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
77,"A La Antigüita","Calibre 50",941136,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT
78,"Ella No Es Tuya - Remix","Rochy RD",938390,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
79,Poblado,Crissin,937055,https://open.spotify.com/track/47gSYfwFBbV1BXHfXEq1qs
80,Tú,"Carin Leon",936179,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
81,"Con Tus Besos","Eslabon Armado",935591,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
82,"Save Your Tears","The Weeknd",933775,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
83,Callaita,"Bad Bunny",933450,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
84,Idiota,Morat,929065,https://open.spotify.com/track/35nO174gX5eCh9mPWvUe3s
85,"Dime Cómo Quieres","Christian Nodal",927943,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
86,"Don't Start Now","Dua Lipa",921937,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
87,"Palabra de Hombre","El Fantasma",916580,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
88,"La Santa","Bad Bunny",912679,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
89,"Una Locura",Ozuna,910545,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
90,"Si Estuviésemos Juntos","Bad Bunny",909943,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
91,Miénteme,TINI,909122,https://open.spotify.com/track/0cOa970mzTWAxKtltpkpLc
92,"Más De La Una","Piso 21",909082,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h
93,Diamantes,"Natanael Cano",904087,https://open.spotify.com/track/0JDrG1g5HXbfgGtRKT0ofH
94,"Build a Bitch","Bella Poarch",900709,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
95,"Amor Tumbado","Natanael Cano",895251,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
96,"La Curiosidad","Jay Wheeler",894256,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
97,"I WANNA BE YOUR SLAVE",Måneskin,887951,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
98,"Ramito De Violetas","Mi Banda El Mexicano",886596,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy
99,"Me Fije","Alex Rose",886433,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
100,"Vámonos a Marte","Kevin Kaarl",885398,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
101,"Mente Positiva","Junior H",877821,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
102,"Te Ire A Buscar","Santa Fe Klan",870059,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ
103,Brillas,"León Larregui",865186,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
104,"La Incondicional","Luis Miguel",864618,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
105,"Todo Va a Estar Bien","Santa Fe Klan",859909,https://open.spotify.com/track/3XjRIN9vEt35lm1iStPcgq
106,"Me La Avente","Carin Leon",849785,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
107,"Se Me Olvidó","Christian Nodal",844283,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
108,"El Envidioso","Los Dos Carnales",838826,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
109,"El Güero (Feat. Marca MP)","Grupo Firme",830391,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
110,"Si Te Pudiera Mentir","Calibre 50",821302,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
111,"Watermelon Sugar","Harry Styles",820466,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
112,happier,"Olivia Rodrigo",819584,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
113,"No Te Contaron Mal","Christian Nodal",819350,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
114,"Chica Ideal","Sebastian Yatra",818813,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
115,Dynamite,BTS,818718,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
116,"La Mitad",Camilo,816527,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
117,"Desde Morro","Justin Morales",815646,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
118,"Relación - Remix",Sech,815360,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
119,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,813071,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
120,traitor,"Olivia Rodrigo",811129,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
121,"Machu Picchu",Camilo,809107,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
122,"CÓMO SE SIENTE - Remix","Jhay Cortez",805513,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
123,LOCATION,"KAROL G",803308,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
124,"Disfruto Lo Malo","Junior H",802165,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv
125,"Me Dediqué a Perderte","Alejandro Fernández",800990,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
126,Tusa,"KAROL G",790465,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
127,"Sexo Virtual","Rauw Alejandro",788172,https://open.spotify.com/track/0giiXonRhODYy4J1iy4Lb3
128,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",784528,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
129,Safaera,"Bad Bunny",779055,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
130,"Vida de Rico",Camilo,772269,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
131,Azul,"J Balvin",771253,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
132,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",761898,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
133,"Hasta Abajo","Kevin Roldan",761337,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
134,"You Right","Doja Cat",760092,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
135,"Tattoo - Remix with Camilo","Rauw Alejandro",759370,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
136,"Astronaut In The Ocean","Masked Wolf",754954,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
137,"Se Te Nota (with Guaynaa)","Lele Pons",750988,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
138,"favorite crime","Olivia Rodrigo",749681,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
139,"EL POETA",Humbe,747449,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9
140,"HACIENDO QUE ME AMAS","Bad Bunny",745812,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
141,Tú,"Los Elegantes de Jerez",737778,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
142,Todavia,"La Factoria",736817,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
143,"Dance Monkey","Tones And I",730236,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
144,"Amor A Primera Vista","Los Ángeles Azules",724028,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
145,"jealousy, jealousy","Olivia Rodrigo",722405,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
146,"Devuélveme a mi chica","Hombres G",721954,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
147,Probablemente,"Christian Nodal",720588,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
148,"Somos Los Que Somos - En Vivo","Los 2 de la S",710103,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
149,"Adiós Amor","Christian Nodal",708124,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
150,"Una Vaina Loca",Fuego,699639,https://open.spotify.com/track/3zb856RMKFjdvWre0TKcmA
151,Ella,Boza,683935,https://open.spotify.com/track/66S2z95FN3nUAr9S1gUIsp
152,"Por Mi México","Lefty Sm",682663,https://open.spotify.com/track/2sUknbm8xdLQgH7wb8xcTX
153,"El Drip","Natanael Cano",682617,https://open.spotify.com/track/5NCBP3ivrIDcHEtzHSW3k0
154,"A Mí","Rels B",682570,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
155,"La Difícil","Bad Bunny",679739,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
156,"Jueves 10","Junior H",679559,https://open.spotify.com/track/7KoyXL9zghiNpXkb5iVDyj
157,"Hecha Pa' Mi",Boza,678798,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
158,"GIRL LIKE ME","Black Eyed Peas",677852,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
159,Aloha,Maluma,677150,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
160,"Mi Niña",Wisin,675675,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
161,"Cada Vez Te Extraño Más","Grupo Firme",674788,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
162,"La Nota","Manuel Turizo",671673,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
163,"Lamento Boliviano","Los Enanitos Verdes",670473,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
164,"Una Vez","Bad Bunny",670005,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
165,"Parce (feat. Justin Quiles)",Maluma,667636,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
166,"Yo Perreo Sola","Bad Bunny",667551,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
167,"La Tóxica",Farruko,666039,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
168,"Culpable O No - Miénteme Como Siempre","Luis Miguel",665714,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
169,"Aquel Nap ZzZz","Rauw Alejandro",665080,https://open.spotify.com/track/2qyLvNLktrdc67OgaayqMW
170,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",663761,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
171,PROBLEMA,"Daddy Yankee",663313,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
172,Ignorantes,"Bad Bunny",662568,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
173,BEBÉ,Camilo,658707,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs
174,"Ojitos de Miel","T3R Elemento",652245,https://open.spotify.com/track/3V1jBnDI3zCn25ONFiqwN8
175,"Ya Me Enteré","Chayín Rubio",652206,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
176,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,651069,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
177,"BOOKER T","Bad Bunny",649280,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
178,Fulanito,"Becky G",644916,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg
179,"El Amor De Tu Vida","Carin Leon",639335,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37
180,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,637603,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
181,"¿Quién Te Crees?","MC Davo",637480,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
182,"Amor Fugaz","Los Del Limit",636404,https://open.spotify.com/track/4O2bxKTnK9En7OPw8kGDDF
183,Dueles,"Jesse & Joy",632674,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P
184,"Vida Ventajosa","Los Dos Carnales",631091,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
185,"Tal Vez","Paulo Londra",628357,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
186,"La Jeepeta - Remix","Nio Garcia",627923,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
187,Desvelado,"Bobby Pulido",623491,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
188,Colapso,"Kevin Kaarl",621982,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9
189,"Persia - Remix",Jossef,621048,https://open.spotify.com/track/3SgybTfx3GWHAcjhK9iPmz
190,"Bombos y Tarolas","Cartel De Santa",620871,https://open.spotify.com/track/5MyEACD2kRFeh231Z6FkdE
191,Loco,"Justin Quiles",617778,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH
192,Poco,Reik,615900,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb
193,"El Amor No Fue Pa´ Mí - En Vivo","Grupo Firme",614186,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi
194,"Te Apuesto - En vivo","Marca MP",613855,https://open.spotify.com/track/7wnO6pBzcWWT8zT4vFx7hM
195,"Fuerte No Soy",Intocable,612060,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
196,Believer,"Imagine Dragons",611256,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
197,"Every Breath You Take","The Police",609483,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
198,Rasputin,Majestic,605741,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
199,Prometiste,"Pepe Aguilar",605520,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
200,"Ay, DiOs Mío!","KAROL G",603637,https://open.spotify.com/track/1beTDCe7sT7fzm8WIKXicz
