,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
77,"La Jeepeta - Remix","Nio Garcia",932052,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
78,AM,"Nio Garcia",928022,https://open.spotify.com/track/2dNhNlpZAtV4lwAFW45LIv
79,Jeans,"Justin Quiles",927139,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
80,"Me Rehúso","Danny Ocean",924447,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
81,"Ay, DiOs Mío!","KAROL G",918762,https://open.spotify.com/track/1beTDCe7sT7fzm8WIKXicz
82,"El Amor de Tu Vida","Carin Leon",916366,https://open.spotify.com/track/2hqvvHxbWNHBnknhTSKaac
83,Nada,"Cali Y El Dandee",915823,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
84,Duele,"Alejandro Fernández",914247,https://open.spotify.com/track/6CFaze42M5wiTqMidNtJLE
85,"Travesuras - Remix","Nio Garcia",912261,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
86,Poco,Reik,910274,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb
87,"El Envidioso","Los Dos Carnales",906860,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
88,Safaera,"Bad Bunny",906252,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
89,Golden,"Harry Styles",905715,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
90,"Si Veo a Tu Mamá","Bad Bunny",900990,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
91,"La Santa","Bad Bunny",893905,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
92,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",887064,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
93,Brillas,"León Larregui",882643,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
94,"Mi Tío Snoop",Aleman,881617,https://open.spotify.com/track/48XgkAh1fkcZqA2EZWCDX6
95,Dynamite,BTS,877044,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
96,"EL POETA",Humbe,872518,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9
97,"Dance Monkey","Tones And I",872187,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
98,"CÓMO SE SIENTE - Remix","Jhay Cortez",871141,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
99,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",868395,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
100,"Calla Tú","Danna Paola",864795,https://open.spotify.com/track/7jL2tCE0Xn2tunqWayBkte
101,Callaita,"Bad Bunny",860675,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
102,"Ya Acabo","Marca MP",858523,https://open.spotify.com/track/4H3t8C59tXjKf1R2iKtc5M
103,"Si Estuviésemos Juntos","Bad Bunny",849983,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
104,"Tu Veneno","J Balvin",847908,https://open.spotify.com/track/5KFHrrBMyGj5MhVbZMM3ts
105,"Me Dediqué a Perderte","Alejandro Fernández",846178,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
106,"HACIENDO QUE ME AMAS","Bad Bunny",844761,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
107,Vete,"Bad Bunny",819020,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
108,"Somos Los Que Somos - En Vivo","Los 2 de la S",817662,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
109,"El Roto - En Vivo","Grupo Firme",812467,https://open.spotify.com/track/21bfgzz92T3L96IsFn8Kvy
110,"La Incondicional","Luis Miguel",806662,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
111,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,788964,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
112,"Con Tus Besos","Eslabon Armado",786431,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
113,Despeinada,Ozuna,780394,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
114,"Amor A Primera Vista","Los Ángeles Azules",779102,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
115,"Fuerte No Soy",Intocable,776707,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
116,"A Tu Merced","Bad Bunny",766380,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
117,Ella,"Junior H",764027,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
118,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",762814,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
119,"De Cora <3","Rauw Alejandro",757221,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
120,"Yo Perreo Sola","Bad Bunny",754015,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
121,"Fan de Tus Fotos","Nicky Jam",750699,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
122,"Desde Morro","Justin Morales",746916,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
123,"100 Años","Carlos Rivera",746395,https://open.spotify.com/track/4XKC4nfeXgyd4KQDu8arKL
124,"Vida Ventajosa","Los Dos Carnales",743765,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
125,"Devuélveme a mi chica","Hombres G",736430,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
126,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",735535,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
127,"Todos Hablan, Nada Saben","Aldo Trujillo",734848,https://open.spotify.com/track/0SIooo95Kba3UwPBRUOcmd
128,"Lamento Boliviano","Los Enanitos Verdes",731227,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
129,"Break My Heart","Dua Lipa",729404,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
130,"Por Mi No Te Detengas","Banda MS de Sergio Lizárraga",727562,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl
131,Desvelado,"Bobby Pulido",720971,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
132,"Ya Me Enteré","Chayín Rubio",720537,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
133,"Adiós Amor","Christian Nodal",717397,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
134,"Vámonos a Marte","Kevin Kaarl",715614,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
135,Jangueo,"Alex Rose",715506,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
136,Todavia,"La Factoria",714497,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
137,"¿Quién Te Crees?","MC Davo",708106,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
138,"Cada Vez Te Extraño Más","Grupo Firme",706165,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
139,"Mente Positiva","Junior H",705413,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
140,"Sigues Con El","Dímelo Flow",701859,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
141,"Hola - Remix",Dalex,700077,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
142,Chivirika,"El Villanord",698109,https://open.spotify.com/track/0cGy3K7zTivPgk3iUC91nz
143,Ignorantes,"Bad Bunny",695816,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
144,Prometiste,"Pepe Aguilar",695528,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
145,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,691703,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
146,"Adore You","Harry Styles",691104,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
147,"Heartbreak Anniversary",Giveon,690548,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
148,Favorito,Camilo,689864,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
149,"Nace Un Borracho","Christian Nodal",688127,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro
150,Tú,"Los Elegantes de Jerez",686886,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
151,"Tan Bonita","Piso 21",680732,https://open.spotify.com/track/6mm3K0yWp6uzfOMuipM9Zh
152,"La Forma en Que Me Miras","Super Yei",680108,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
153,"Quiéreme Mientras Se Pueda","Manuel Turizo",679692,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
154,"La Difícil","Bad Bunny",674010,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
155,WACHA,KHEA,669205,https://open.spotify.com/track/5RmSunLqeDqNWww8LWhAiK
156,"Belleza De Cantina","Cardenales De Nuevo León",667361,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
157,"A Mí","Rels B",662093,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
158,"El Buho","Luis R Conriquez",661583,https://open.spotify.com/track/1quaoU1wjFHLkDXC3bNghk
159,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",659914,https://open.spotify.com/track/1Utd9DbmWNHWjEuzItBmRX
160,"Amor Tumbado","Natanael Cano",658555,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
161,"Culpable O No - Miénteme Como Siempre","Luis Miguel",658324,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
162,"Te Vi","Piso 21",654067,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
163,"Los No Tan Tristes","Nanpa Básico",652627,https://open.spotify.com/track/4soIDKXJbxGnSMmADYnANT
164,"Voy a Amarte","Perdidos De Sinaloa",652284,https://open.spotify.com/track/5SP2ca8eU4WFK2LLdVQvmx
165,Probablemente,"Christian Nodal",650319,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
166,"Tal Vez","Paulo Londra",649255,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
167,"La Escuela No Me Gustó","Adriel Favela",647482,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94
168,"Simplemente Gracias","Calibre 50",645230,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
169,Polvo,"Nicky Jam",640650,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
170,"El Amor No Fue Pa´ Mí - En Vivo","Grupo Firme",639383,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi
171,"Mala Fama","Danna Paola",636962,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
172,"Tú Me Dejaste De Querer","C. Tangana",635967,https://open.spotify.com/track/5ddFjrPG8NgQQ6xlOQIVd2
173,Rojo,"J Balvin",632517,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
174,"Vete Ya","Valentín Elizalde",632407,https://open.spotify.com/track/3gqgSM82j6NMAj4Jllr06T
175,"Another One Bites The Dust - Remastered 2011",Queen,627389,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
176,"Every Breath You Take","The Police",627346,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
177,"El Efecto","Rauw Alejandro",626602,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
178,"Gracias - En Vivo","Grupo Firme",626544,https://open.spotify.com/track/2XlGKZNMkRKvEJsbwQ6MCl
179,"El Paciente","Alfredo Olivas",624206,https://open.spotify.com/track/2Nk3gXgekore0lfB7PCnub
180,"Film out",BTS,622634,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt
181,"Hold On","Justin Bieber",621986,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
182,Streets,"Doja Cat",620790,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
183,TUY,"Cartel De Santa",619497,https://open.spotify.com/track/7IQB5Jkkf8bKW6BDdEu97N
184,Chachachá,"Jósean Log",618329,https://open.spotify.com/track/6aommJFM8i3iT4inKuDSXh
185,Believer,"Imagine Dragons",618108,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
186,Locos,"León Larregui",617259,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
187,"Te Apuesto - En vivo","Marca MP",614941,https://open.spotify.com/track/7wnO6pBzcWWT8zT4vFx7hM
188,"Ride It",Regard,614054,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
189,"Mi Enemigo El Amor","Pancho Barraza",608050,https://open.spotify.com/track/3V5mrjHNr7VFhcUJ5oh45V
190,"EL BARCO","KAROL G",607503,https://open.spotify.com/track/0MT6qJd7wKlWjH7tP7oWHi
191,"Prisoner (feat. Dua Lipa)","Miley Cyrus",607089,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
192,"Amargo Adiós",Inspector,606535,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE
193,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler",604481,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
194,"El Circo","El Fantasma",603077,https://open.spotify.com/track/66SvxvblhUIEL6awyLMGL2
195,"Vaya Vaya","Cartel De Santa",601834,https://open.spotify.com/track/2kTYr1MEn7lzybRudQpmWx
196,"Lost on You",LP,601332,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
197,"No Bailes Sola","Danna Paola",600724,https://open.spotify.com/track/411nmd0QMzty1UjCWSo3rc
198,"Corazón partío","Alejandro Sanz",600613,https://open.spotify.com/track/0wQCKR9OFjYu5Kzrk7WivJ
199,"Una Vez","Bad Bunny",599372,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
200,"Amor Tóxico","Christian Nodal",595595,https://open.spotify.com/track/5LPlvbxA6bJQHvUW12Mr22
