,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,"Cabrón y Vago - En Vivo","El Fantasma",1613125,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU
27,"Mi Niña",Wisin,1587730,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
28,"Ella No Es Tuya - Remix","Rochy RD",1584994,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
29,"Kiss Me More (feat. SZA)","Doja Cat",1572853,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
30,"Ya Acabo","Marca MP",1570520,https://open.spotify.com/track/4H3t8C59tXjKf1R2iKtc5M
31,"Yo Ya No Vuelvo Contigo - En Vivo","Lenin Ramírez",1570361,https://open.spotify.com/track/1s59X35jDULAyOGmBuTAnd
32,"Ahora Te Puedes Marchar","Luis Miguel",1539468,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
33,"Save Your Tears","The Weeknd",1519409,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
34,"Hecha Pa' Mi",Boza,1519164,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
35,"TE MUDASTE","Bad Bunny",1500473,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
36,"Pa' Olvidarme De Ella","Piso 21",1481355,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S
37,2/Catorce,"Rauw Alejandro",1477492,https://open.spotify.com/track/71R8HJxQk5qMiRstrlXN9t
38,"Machu Picchu",Camilo,1414552,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
39,"Más De La Una","Piso 21",1411092,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h
40,Poblado,Crissin,1384366,https://open.spotify.com/track/7xT1n5JKpB0bMPh6FL589e
41,"LA CANCIÓN","J Balvin",1356939,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
42,"Parce (feat. Justin Quiles)",Maluma,1352438,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
43,"La Nota","Manuel Turizo",1323836,https://open.spotify.com/track/5VzNsUnLmYcRfRfxpQsusa
44,"La Casita","Banda MS de Sergio Lizárraga",1290038,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ
45,LOCATION,"KAROL G",1289804,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE
46,"Hasta Abajo","Kevin Roldan",1288624,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
47,"La Curiosidad","Jay Wheeler",1265799,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
48,"The Business",Tiësto,1250503,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
49,"Don't Start Now","Dua Lipa",1239850,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
50,"Chica Ideal","Sebastian Yatra",1199930,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
51,"La Incondicional","Luis Miguel",1196745,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
52,"GIRL LIKE ME","Black Eyed Peas",1187148,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
53,Ella,"Junior H",1183980,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
54,"Astronaut In The Ocean","Masked Wolf",1172957,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
55,"Tan Bonita","Piso 21",1148747,https://open.spotify.com/track/6mm3K0yWp6uzfOMuipM9Zh
56,"Dime Cómo Quieres","Christian Nodal",1145640,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
57,"Me La Avente","Carin Leon",1143252,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
58,"Fuentes de Ortiz","Ed Maverick",1129031,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
59,"2 Veces","Los Plebes del Rancho de Ariel Camacho",1124508,https://open.spotify.com/track/2G5kj8gYNAVM4pQ0IBBaGA
60,"De Los Besos Que Te Di","Christian Nodal",1094209,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
61,"drivers license","Olivia Rodrigo",1092554,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
62,"Que Esta Pasando","Fuerza Regida",1091745,https://open.spotify.com/track/26xQbFpVg8JCT5NKQFJXg8
63,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1091165,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
64,"Gracias - En Vivo","Grupo Firme",1086431,https://open.spotify.com/track/2XlGKZNMkRKvEJsbwQ6MCl
65,"Relación - Remix",Sech,1034385,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
66,512,Mora,1028039,https://open.spotify.com/track/5jzEwSyyymBlf1fa1o39T2
67,"Culpable O No - Miénteme Como Siempre","Luis Miguel",1022857,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
68,"No Te Contaron Mal","Christian Nodal",1022346,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
69,"¿Quién Te Crees?","MC Davo",1021934,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
70,"Se Me Olvidó","Christian Nodal",1014023,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
71,"Ropa Cara",Camilo,1008874,https://open.spotify.com/track/2zY1iTaEgs8ROkkWtWLe7l
72,"Vida de Rico",Camilo,1005895,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
73,BEBÉ,Camilo,1004216,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs
74,"No Me Conoce - Remix","Jhay Cortez",1003542,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
75,"Me Rehúso","Danny Ocean",999339,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
76,Duele,"Alejandro Fernández",980512,https://open.spotify.com/track/6CFaze42M5wiTqMidNtJLE
77,"La Mitad",Camilo,959869,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
78,"Con Tus Besos","Eslabon Armado",957057,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
79,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",Wisin,955630,https://open.spotify.com/track/6dyUkkcyYuDiHOwIRXYOJm
80,"Ramito De Violetas","Mi Banda El Mexicano",953721,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy
81,PROBLEMA,"Daddy Yankee",953633,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
82,Tú,"Carin Leon",949883,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
83,"Se Te Nota (with Guaynaa)","Lele Pons",944020,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
84,"Una Locura",Ozuna,938690,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
85,"Palabra de Hombre","El Fantasma",937234,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
86,"Watermelon Sugar","Harry Styles",935982,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
87,"L-Gante: Bzrp Music Sessions, Vol.38",Bizarrap,933755,https://open.spotify.com/track/1Crj1zkRMpsEjb9NOR6Zof
88,Golden,"Harry Styles",911481,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
89,Azul,"J Balvin",905582,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
90,"La Tóxica",Farruko,905096,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
91,"El Güero (Feat. Marca MP)","Grupo Firme",904738,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
92,"Dance Monkey","Tones And I",900701,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
93,"Me Dediqué a Perderte","Alejandro Fernández",894619,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
94,"Your Power","Billie Eilish",892868,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
95,Brillas,"León Larregui",891239,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
96,"Tattoo - Remix with Camilo","Rauw Alejandro",890663,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
97,"No Te Enamores - Remix",Milly,886008,https://open.spotify.com/track/2mM3gZ0BbPwPPMelbA8vgt
98,"La Santa","Bad Bunny",881212,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
99,Tusa,"KAROL G",879800,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
100,Callaita,"Bad Bunny",874747,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
101,Dynamite,BTS,872636,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
102,"Ponte Pa' Mi","Justin Quiles",870028,https://open.spotify.com/track/4C6BlqqMwjFzOXzqpTeoWR
103,"Mi Cuarto","Jerry Di",861044,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
104,"El Envidioso","Los Dos Carnales",858590,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
105,"deja vu","Olivia Rodrigo",857489,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
106,"CÓMO SE SIENTE - Remix","Jhay Cortez",857186,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
107,"Si Estuviésemos Juntos","Bad Bunny",854749,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
108,"Si Te Pudiera Mentir","Calibre 50",852147,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
109,Safaera,"Bad Bunny",851289,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
110,"El Amor De Tu Vida","Carin Leon",846642,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37
111,"BOOKER T","Bad Bunny",846195,https://open.spotify.com/track/26w9NTiE9NGjW1ZvIOd1So
112,"Si Veo a Tu Mamá","Bad Bunny",839912,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
113,Vete,"Bad Bunny",838563,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
114,"La Jeepeta - Remix","Nio Garcia",832207,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
115,"Somos Los Que Somos - En Vivo","Los 2 de la S",825414,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
116,"Break My Heart","Dua Lipa",820020,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
117,"L-Gante: RKT SESSIONS #1","Papu DJ",814218,https://open.spotify.com/track/4A9u8OrzFYbxdjiydkNdUi
118,Poco,Reik,808672,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb
119,"Agua de Jamaica",Maluma,802435,https://open.spotify.com/track/41BzKiCrKpUQHS3TP0jmdr
120,"Ma Vie (feat. Yay)","Kidd Keo",799588,https://open.spotify.com/track/6UU24wuWgGwuSBAxDH866Z
121,Suave,"Luis Miguel",795703,https://open.spotify.com/track/4p7XH4NhQ25iGYrrbg93gt
122,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",791373,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
123,"Amor A Primera Vista","Los Ángeles Azules",790169,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
124,"Fuerte No Soy",Intocable,787474,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
125,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",778604,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
126,"Como Antes","Rels B",778129,https://open.spotify.com/track/1ZR473PTTSHGcnyRyidBoA
127,"Vámonos a Marte","Kevin Kaarl",772644,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
128,"Heartbreak Anniversary",Giveon,771656,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp
129,"Mi Tío Snoop",Aleman,766022,https://open.spotify.com/track/48XgkAh1fkcZqA2EZWCDX6
130,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",764650,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
131,"Mente Positiva","Junior H",763823,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
132,"La Media Vuelta","Luis Miguel",762273,https://open.spotify.com/track/1lKI9y1DL6QnYTZguVmACX
133,"Por Debajo De La Mesa","Luis Miguel",762035,https://open.spotify.com/track/4FqfHVML025cwjfhAOFbfa
134,"Por Mi No Te Detengas","Banda MS de Sergio Lizárraga",758092,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl
135,"Amor Tumbado","Natanael Cano",757846,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
136,"Ay, DiOs Mío!","KAROL G",756486,https://open.spotify.com/track/1beTDCe7sT7fzm8WIKXicz
137,"A Tu Merced","Bad Bunny",752271,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
138,"Devuélveme a mi chica","Hombres G",752202,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
139,"Sal y Perrea",Sech,747490,https://open.spotify.com/track/5u7twkeask1VIyDeNTElSU
140,"En El Refuego","Grupo Diez 4tro",741833,https://open.spotify.com/track/5a03ZGBn3dqr3H3W3li7FO
141,Prometiste,"Pepe Aguilar",736064,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
142,"Desde Morro","Justin Morales",733985,https://open.spotify.com/track/2zVwQPvU5931c7zS0u7wWW
143,"HACIENDO QUE ME AMAS","Bad Bunny",732155,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
144,"Tengo Todo Excepto a Ti","Luis Miguel",725639,https://open.spotify.com/track/27XboT5Wb8VOn7A0heo3Ei
145,"Yo Perreo Sola","Bad Bunny",725284,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
146,Todavia,"La Factoria",724386,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
147,"Fan de Tus Fotos","Nicky Jam",722879,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
148,"EL POETA",Humbe,722106,https://open.spotify.com/track/2fIPEgY8CJ4hh5UDZa2lB9
149,Tú,"Los Elegantes de Jerez",721750,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
150,Levitating,"Dua Lipa",717713,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
151,"En Realidad","Ángela Aguilar",716383,https://open.spotify.com/track/0yig7Mn3nsz17bRgyeameH
152,"Voy a Amarte","Perdidos De Sinaloa",715353,https://open.spotify.com/track/5SP2ca8eU4WFK2LLdVQvmx
153,"La Forma en Que Me Miras","Super Yei",713454,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
154,Aloha,Maluma,710281,https://open.spotify.com/track/5RAIMjdrCEjpjaR5tBATXU
155,"A Mí","Rels B",710088,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
156,"Nace Un Borracho","Christian Nodal",707316,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro
157,"Vida Ventajosa","Los Dos Carnales",707236,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
158,"Adiós Amor","Christian Nodal",706941,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
159,"Lamento Boliviano","Los Enanitos Verdes",704715,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
160,"Lost on You",LP,704180,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
161,Desvelado,"Bobby Pulido",702801,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
162,"Adore You","Harry Styles",699517,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
163,Millones,Camilo,695695,https://open.spotify.com/track/3YAnNBdk0uHyakXXzMbNJq
164,Probablemente,"Christian Nodal",693776,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
165,"Calla Tú","Danna Paola",686659,https://open.spotify.com/track/7jL2tCE0Xn2tunqWayBkte
166,Runaway,AURORA,683045,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
167,"Ya Me Enteré","Chayín Rubio",681764,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
168,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",674454,https://open.spotify.com/track/1Utd9DbmWNHWjEuzItBmRX
169,"Prisoner (feat. Dua Lipa)","Miley Cyrus",672330,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
170,Ignorantes,"Bad Bunny",671366,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
171,"Travesuras - Remix","Nio Garcia",667978,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy
172,"Amor en Coma","Manuel Turizo",666955,https://open.spotify.com/track/0kRU83ecI57Iw1kPTeUwK5
173,"Hola - Remix",Dalex,665594,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
174,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,663574,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
175,"Tal Vez","Paulo Londra",657461,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
176,"Belleza De Cantina","Cardenales De Nuevo León",654347,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
177,Desvielados,"Remik Gonzalez",654033,https://open.spotify.com/track/3N1D4VrIeFeZyraFaIOakm
178,"Disfruto Lo Malo","Junior H",652698,https://open.spotify.com/track/7LH2UUuyMHt7035PLZQ8wx
179,Rosas,"La Oreja de Van Gogh",649724,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq
180,"Una Vez","Bad Bunny",649707,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
181,"Te Vi","Piso 21",645739,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
182,Jangueo,"Alex Rose",645706,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
183,"Ram Pam Pam","Natti Natasha",644856,https://open.spotify.com/track/4DHDIdeayp8xvlyg22wREO
184,"Cada Vez Te Extraño Más","Grupo Firme",643840,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
185,"Sigues Con El","Dímelo Flow",643437,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
186,"La Difícil","Bad Bunny",642875,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
187,"Todos Hablan, Nada Saben","Aldo Trujillo",636889,https://open.spotify.com/track/0SIooo95Kba3UwPBRUOcmd
188,"Ride It",Regard,630694,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
189,Nada,"Cali Y El Dandee",629713,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
190,"El Roto - En Vivo","Grupo Firme",629442,https://open.spotify.com/track/21bfgzz92T3L96IsFn8Kvy
191,"Mala Fama","Danna Paola",628804,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
192,Believer,"Imagine Dragons",626693,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
193,"Otra Noche Sin Ti","J Balvin",626329,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx
194,"100 Años","Carlos Rivera",625285,https://open.spotify.com/track/33Va5mHYSweB26k0OsZAdu
195,"Tu Veneno","J Balvin",624117,https://open.spotify.com/track/5KFHrrBMyGj5MhVbZMM3ts
196,"Qué Nivel De Mujer","Luis Miguel",622923,https://open.spotify.com/track/4yakD6EKEjeMezENNCSlcc
197,Colapso,"Kevin Kaarl",621074,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9
198,"El Efecto","Rauw Alejandro",620903,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
199,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",619706,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
200,"Te Apuesto - En vivo","Marca MP",619131,https://open.spotify.com/track/7wnO6pBzcWWT8zT4vFx7hM
