,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
47,"Tan Bonita","Piso 21",1344146,https://open.spotify.com/track/6mm3K0yWp6uzfOMuipM9Zh
48,"Algo Mágico","Rauw Alejandro",1329787,https://open.spotify.com/track/7D93pJcwymzaZx8WgBo2zG
49,"Blinding Lights","The Weeknd",1323086,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
50,"Fuentes de Ortiz","Ed Maverick",1293041,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
51,"Todo Va a Estar Bien","Santa Fe Klan",1260581,https://open.spotify.com/track/3XjRIN9vEt35lm1iStPcgq
52,"La Casita","Banda MS de Sergio Lizárraga",1246339,https://open.spotify.com/track/0vtYnEw1eJwW26BrBnOAYJ
53,"LA CANCIÓN","J Balvin",1241014,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
54,"MONTERO (Call Me By Your Name)","Lil Nas X",1230255,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
55,Ella,"Junior H",1209544,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
56,"Gracias - En Vivo","Grupo Firme",1202243,https://open.spotify.com/track/2XlGKZNMkRKvEJsbwQ6MCl
57,"Grandes Ligas","Lupillo Rivera",1187404,https://open.spotify.com/track/06IceO7e9isF3nX3y7dOTe
58,"Ma Vie (feat. Yay)","Kidd Keo",1180170,https://open.spotify.com/track/6UU24wuWgGwuSBAxDH866Z
59,"TE MUDASTE","Bad Bunny",1170557,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY
60,"Leave The Door Open","Bruno Mars",1164892,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
61,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",1154910,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
62,"Bad Habits","Ed Sheeran",1143471,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
63,"Que Esta Pasando","Fuerza Regida",1138394,https://open.spotify.com/track/26xQbFpVg8JCT5NKQFJXg8
64,"A Tu Merced","Bad Bunny",1129578,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
65,Reloj,"Rauw Alejandro",1129003,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
66,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",1119447,https://open.spotify.com/track/079Ey5uxL04AKPQgVQwx5h
67,Perfecta,Reik,1119429,https://open.spotify.com/track/6VOb0Kkrd45Bp5RHYSla2J
68,"Ramito De Violetas","Mi Banda El Mexicano",1104570,https://open.spotify.com/track/6sRaqq9SYsSTPvrWkL1sRy
69,"Me Rehúso","Danny Ocean",1095266,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
70,"Ahora Te Puedes Marchar","Luis Miguel",1075861,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
71,"Pa' Olvidarme De Ella","Piso 21",1069089,https://open.spotify.com/track/3lR4O0vtkhCAvVEUEWUL0S
72,Diamantes,"Natanael Cano",1064900,https://open.spotify.com/track/0JDrG1g5HXbfgGtRKT0ofH
73,"A La Antigüita","Calibre 50",1052581,https://open.spotify.com/track/798ahLNEcoFER7Vywg1FMT
74,"En Tu Perra Vida","Grupo Firme",1043934,https://open.spotify.com/track/0ldT3gl7aGNzrJyd4b1CA4
75,Idiota,Morat,1034311,https://open.spotify.com/track/0cS0bJ0oBylj3TFtz6x9pC
76,"De Los Besos Que Te Di","Christian Nodal",1032844,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
77,"Te Ire A Buscar","Santa Fe Klan",1019424,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ
78,"KESI - Remix",Camilo,1008405,https://open.spotify.com/track/0IqCoZ168iRc9LqfrYgpZy
79,"deja vu","Olivia Rodrigo",1004118,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
80,"Entre Nosotros","Tiago PZK",1000393,https://open.spotify.com/track/6w8yBI2vthyN9UnwO4UBWb
81,MÍA,"Danna Paola",983151,https://open.spotify.com/track/2HWXhViZhTPJa10NgyrRRS
82,"No Me Conoce - Remix","Jhay Cortez",982588,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
83,Brillas,"León Larregui",972333,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
84,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",966997,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
85,911,Sech,966862,https://open.spotify.com/track/2p2Q23iaaPSEa1tI6TsCVX
86,Tú,"Carin Leon",958963,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
87,"Palabra de Hombre","El Fantasma",953960,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
88,"Amor Tumbado","Natanael Cano",951524,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
89,"Hasta Que Me Olvides","Luis Miguel",950884,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12
90,"Dime Cómo Quieres","Christian Nodal",947520,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
91,"SÚBELE EL VOLUMEN","Daddy Yankee",938945,https://open.spotify.com/track/343HgC6SVFtTAgMPlGoNjn
92,"2 Veces","Los Plebes del Rancho de Ariel Camacho",927545,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
93,Callaita,"Bad Bunny",924857,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
94,"Vámonos a Marte","Kevin Kaarl",908740,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
95,"La Curiosidad","Jay Wheeler",908344,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
96,"drivers license","Olivia Rodrigo",908095,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
97,Vete,"Bad Bunny",907194,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
98,"Con Tus Besos","Eslabon Armado",907040,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
99,"Don't Start Now","Dua Lipa",899735,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
100,"I WANNA BE YOUR SLAVE",Måneskin,897130,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
101,"Si Estuviésemos Juntos","Bad Bunny",884553,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
102,"Me La Avente","Carin Leon",882877,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
103,"The Business",Tiësto,882240,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
104,"Si Veo a Tu Mamá","Bad Bunny",882039,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
105,"Si Te Pudiera Mentir","Calibre 50",874609,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
106,"Mente Positiva","Junior H",871898,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
107,"La Santa","Bad Bunny",870851,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
108,Todavia,"La Factoria",865315,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
109,"Ella No Es Tuya - Remix","Rochy RD",855217,https://open.spotify.com/track/5YYW3yRktprLRr47WK219Y
110,"El Envidioso","Los Dos Carnales",851671,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
111,"Save Your Tears","The Weeknd",848092,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
112,Fulanito,"Becky G",834599,https://open.spotify.com/track/59L8x0xy8njj75vzVCPMqg
113,"La Mitad",Camilo,833471,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
114,"Se Me Olvidó","Christian Nodal",828758,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
115,"La Incondicional","Luis Miguel",825296,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
116,"STAY (with Justin Bieber)","The Kid LAROI",819809,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20
117,"No Te Contaron Mal","Christian Nodal",818264,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
118,"Me Dediqué a Perderte","Alejandro Fernández",817184,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
119,"El Güero (Feat. Marca MP)","Grupo Firme",815930,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
120,Dynamite,BTS,814902,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
121,"El Drip","Natanael Cano",810012,https://open.spotify.com/track/5NCBP3ivrIDcHEtzHSW3k0
122,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",807584,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
123,"Me Fije","Alex Rose",806252,https://open.spotify.com/track/6Et5KimMg3IXwD6lJPGmQw
124,"Relación - Remix",Sech,805019,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
125,"Una Locura",Ozuna,804966,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
126,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",803376,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
127,"Chica Ideal","Sebastian Yatra",803276,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
128,"Disfruto Lo Malo","Junior H",793897,https://open.spotify.com/track/46DU5gYWY2vjE79mbhX4Wv
129,"Desde Morro","Justin Morales",792124,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
130,Tusa,"KAROL G",788810,https://open.spotify.com/track/0dKg2vGC1hFqcK5LGTaKzX
131,"Por Mi México","Lefty Sm",786943,https://open.spotify.com/track/2sUknbm8xdLQgH7wb8xcTX
132,Loco,"Justin Quiles",786770,https://open.spotify.com/track/6PDlkWmrq2ZKiUuFt2aQsH
133,"El Bélico","El Fantasma",784144,https://open.spotify.com/track/50pkO56KXHoH53sVPRSbZ3
134,"Watermelon Sugar","Harry Styles",783191,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
135,Poblado,Crissin,776450,https://open.spotify.com/track/47gSYfwFBbV1BXHfXEq1qs
136,"Vida de Rico",Camilo,775594,https://open.spotify.com/track/4nTduFjaTmGysc9WKNuCcs
137,traitor,"Olivia Rodrigo",775542,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
138,Tú,"Los Elegantes de Jerez",771343,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
139,"Devuélveme a mi chica","Hombres G",758442,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
140,"CÓMO SE SIENTE - Remix","Jhay Cortez",751778,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
141,"Build a Bitch","Bella Poarch",751014,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
142,Safaera,"Bad Bunny",749487,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
143,Azul,"J Balvin",748262,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
144,"Lamento Boliviano","Los Enanitos Verdes",744576,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
145,"Bombos y Tarolas","Cartel De Santa",740994,https://open.spotify.com/track/5MyEACD2kRFeh231Z6FkdE
146,"Amor A Primera Vista","Los Ángeles Azules",740028,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
147,"Tattoo - Remix with Camilo","Rauw Alejandro",739885,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
148,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",727117,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
149,"Se Te Nota (with Guaynaa)","Lele Pons",721059,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
150,"Adiós Amor","Christian Nodal",718096,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
151,Desvelado,"Bobby Pulido",712910,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
152,happier,"Olivia Rodrigo",710869,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
153,"Sencillo Soy","Polo Gonzalez",707763,https://open.spotify.com/track/5XWPoQ2lS8qgaf5aeDwBmh
154,"Somos Los Que Somos - En Vivo","Los 2 de la S",703338,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
155,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,701122,https://open.spotify.com/track/3ke6it1vTmHtz2ApcIVUz5
156,"Dance Monkey","Tones And I",700848,https://open.spotify.com/track/2N8m6CYs74qQO4mjVcXO30
157,"HACIENDO QUE ME AMAS","Bad Bunny",696353,https://open.spotify.com/track/26QApq0cuO9brJigr0C0W4
158,"Sexo Virtual","Rauw Alejandro",695803,https://open.spotify.com/track/0giiXonRhODYy4J1iy4Lb3
159,"Fuerte No Soy",Intocable,693984,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
160,"A Mí","Rels B",692200,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
161,"200 COPAS","KAROL G",690230,https://open.spotify.com/track/0aZnyTWJNgdzYoOiaW8HKG
162,"Ya Me Enteré","Chayín Rubio",690162,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
163,Probablemente,"Christian Nodal",689038,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
164,"favorite crime","Olivia Rodrigo",686700,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
165,"jealousy, jealousy","Olivia Rodrigo",685103,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
166,"Amor Fugaz","Los Del Limit",683322,https://open.spotify.com/track/4O2bxKTnK9En7OPw8kGDDF
167,"¿Quién Te Crees?","MC Davo",678158,https://open.spotify.com/track/2LXOSAYiSrTfIf8smheLaz
168,"Cada Vez Te Extraño Más","Grupo Firme",678027,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
169,"Una Vaina Loca",Fuego,677258,https://open.spotify.com/track/337cEDExdFKmLrQMKjffxr
170,"El Amor De Tu Vida","Carin Leon",674440,https://open.spotify.com/track/5HpXH64cSBNu26yhw3vK37
171,Locos,"León Larregui",674028,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
172,"Hasta Abajo","Kevin Roldan",663010,https://open.spotify.com/track/4PEfJZpVjdclfzZ9XO8uDw
173,"GIRL LIKE ME","Black Eyed Peas",662138,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
174,Dueles,"Jesse & Joy",659713,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P
175,"Hecha Pa' Mi",Boza,657965,https://open.spotify.com/track/3VvA1wSxukMLsvXoXtlwWx
176,"Parce (feat. Justin Quiles)",Maluma,657862,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
177,"Culpable O No - Miénteme Como Siempre","Luis Miguel",652007,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
178,"Tal Vez","Paulo Londra",649190,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
179,"La Tóxica",Farruko,647034,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
180,"Yo Perreo Sola","Bad Bunny",643413,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
181,"Ojitos de Miel","T3R Elemento",641485,https://open.spotify.com/track/3V1jBnDI3zCn25ONFiqwN8
182,Prometiste,"Pepe Aguilar",641035,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
183,BEBÉ,Camilo,640860,https://open.spotify.com/track/3Zf4GutWZ7Hv3wsVQsSQPs
184,"Every Breath You Take","The Police",638179,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
185,"La Difícil","Bad Bunny",637753,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
186,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,636676,https://open.spotify.com/track/7COGuXyTr12KvdaYXMqheC
187,"Vida Ventajosa","Los Dos Carnales",635697,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
188,"Más De La Una","Piso 21",634075,https://open.spotify.com/track/00szcRmgqJGtqrfIUYkM1h
189,"Machu Picchu",Camilo,633387,https://open.spotify.com/track/6RV9pRLIQiXm3qTGeyQluf
190,"Una Vez","Bad Bunny",633242,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
191,"Mala Fama","Danna Paola",630973,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
192,"Simplemente Gracias","Calibre 50",630791,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
193,"Belleza De Cantina","Cardenales De Nuevo León",630731,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
194,"Mi Niña",Wisin,628532,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
195,"Jueves 10","Junior H",624846,https://open.spotify.com/track/7KoyXL9zghiNpXkb5iVDyj
196,"Se Amerita","Junior H",624389,https://open.spotify.com/track/3pQYf90V5idOGrXzosm9rt
197,Ignorantes,"Bad Bunny",624072,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
198,"Mi Tío Snoop",Aleman,623990,https://open.spotify.com/track/48XgkAh1fkcZqA2EZWCDX6
199,Colapso,"Kevin Kaarl",621957,https://open.spotify.com/track/7dT9D6117e5DbhnKxDLNW9
200,Ella,Boza,621334,https://open.spotify.com/track/66S2z95FN3nUAr9S1gUIsp
