,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
76,"La Santa","Bad Bunny",998389,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
77,911,Sech,998353,https://open.spotify.com/track/2TksvaRivgAEj780DgRB73
78,"Además de Mí - Remix",Rusherking,993770,https://open.spotify.com/track/7I8L3vYCLThw2FDrE6LuzE
79,"Palabra de Hombre","El Fantasma",982028,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
80,"Quiéreme Mientras Se Pueda","Manuel Turizo",971320,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
81,Golden,"Harry Styles",961759,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
82,"Dance Monkey","Tones And I",955325,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
83,"Si Estuviésemos Juntos","Bad Bunny",938374,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
84,Brillas,"León Larregui",926607,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
85,Poco,Reik,925369,https://open.spotify.com/track/6VZMIyzOupI4vA68RaUgXb
86,"El Envidioso","Los Dos Carnales",923659,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
87,Despeinada,Ozuna,920306,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
88,"Leave The Door Open","Bruno Mars",917242,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
89,Callaita,"Bad Bunny",906825,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
90,"No Te Contaron Mal","Christian Nodal",902409,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
91,Vete,"Bad Bunny",898444,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
92,"El Güero (Feat. Marca MP)","Grupo Firme",893611,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
93,"Me Rehúso","Danny Ocean",890053,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
94,"Watermelon Sugar","Harry Styles",884962,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
95,"De Cora <3","Rauw Alejandro",884564,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
96,"The Business",Tiësto,884106,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
97,"Yo Perreo Sola","Bad Bunny",883086,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
98,"Caramelo - Remix",Ozuna,881192,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
99,"Me Dediqué a Perderte","Alejandro Fernández",878767,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
100,"100 Años","Carlos Rivera",878167,https://open.spotify.com/track/33Va5mHYSweB26k0OsZAdu
101,"Si Te Pudiera Mentir","Calibre 50",867477,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
102,"A Tu Merced","Bad Bunny",865498,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
103,"Con Tus Besos","Eslabon Armado",864886,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
104,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",859863,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
105,Dynamite,BTS,855686,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
106,PROBLEMA,"Daddy Yankee",850192,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm
107,"El Amor de Tu Vida","Carin Leon",844477,https://open.spotify.com/track/2hqvvHxbWNHBnknhTSKaac
108,"CÓMO SE SIENTE - Remix","Jhay Cortez",839811,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
109,"Vaya Vaya","Cartel De Santa",831377,https://open.spotify.com/track/2kTYr1MEn7lzybRudQpmWx
110,Jangueo,"Alex Rose",828195,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
111,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",827599,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
112,"Cerrando Ciclos","Banda MS de Sergio Lizárraga",824797,https://open.spotify.com/track/3fBJNawfhtgCmo58trRK2z
113,"Sigues Con El","Dímelo Flow",818980,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
114,"El Roto - En Vivo","Grupo Firme",813524,https://open.spotify.com/track/21bfgzz92T3L96IsFn8Kvy
115,"Amor A Primera Vista","Los Ángeles Azules",813100,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
116,"Somos Los Que Somos - En Vivo","Los 2 de la S",807691,https://open.spotify.com/track/1Z04XN4pH2b8JfdiaIEkl5
117,"Fan de Tus Fotos","Nicky Jam",802307,https://open.spotify.com/track/1mauYRwbpoGQX6itP2FAJC
118,Caramelo,Ozuna,801303,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
119,"Therefore I Am","Billie Eilish",798405,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
120,Antes,"Anuel AA",794987,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC
121,"La Incondicional","Luis Miguel",794094,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
122,Ignorantes,"Bad Bunny",789750,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
123,"Hola - Remix",Dalex,785804,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
124,"Por Mi No Te Detengas","Banda MS de Sergio Lizárraga",764477,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl
125,Favorito,Camilo,762811,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
126,"Devuélveme a mi chica","Hombres G",757532,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
127,"La Difícil","Bad Bunny",757269,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
128,"A Mí","Rels B",744746,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
129,Polvo,"Nicky Jam",741370,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
130,"Ya Me Enteré","Chayín Rubio",740676,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
131,"Lamento Boliviano","Los Enanitos Verdes",739193,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
132,"Fuerte No Soy",Intocable,734916,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
133,"Desde Morro","Justin Morales",734443,https://open.spotify.com/track/5u6lAvdS8mmHHTHQlC3TtN
134,Penitencia,"Gera MX",731896,https://open.spotify.com/track/5o4KEUAzqbLEB2uMennElc
135,"Hold On","Justin Bieber",731249,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
136,Rojo,"J Balvin",729330,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
137,"Tú Me Dejaste De Querer","C. Tangana",728854,https://open.spotify.com/track/5ddFjrPG8NgQQ6xlOQIVd2
138,"Levitating (feat. DaBaby)","Dua Lipa",727874,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
139,"Vida Ventajosa","Los Dos Carnales",727199,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
140,Ella,"Junior H",725742,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
141,"Mente Positiva","Junior H",724389,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
142,Prometiste,"Pepe Aguilar",715821,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
143,"Tal Vez","Paulo Londra",715112,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
144,"La Forma en Que Me Miras","Super Yei",713158,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
145,"Mala Fama","Danna Paola",711788,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
146,"Cada Vez Te Extraño Más","Grupo Firme",711012,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
147,"Break My Heart","Dua Lipa",708112,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
148,Tú,"Los Elegantes de Jerez",703977,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ
149,"Vete Ya","Valentín Elizalde",702578,https://open.spotify.com/track/3gqgSM82j6NMAj4Jllr06T
150,"Nace Un Borracho","Christian Nodal",702524,https://open.spotify.com/track/6SnO4yCCYtz2rffMpEAlro
151,"No Bailes Sola","Danna Paola",699697,https://open.spotify.com/track/411nmd0QMzty1UjCWSo3rc
152,"Tuyo y Mío",Camilo,689993,https://open.spotify.com/track/4msyEItsAavVb5pZYCuz4n
153,Streets,"Doja Cat",689783,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
154,"Vámonos a Marte","Kevin Kaarl",684664,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh
155,Caballero,"Alejandro Fernández",681183,https://open.spotify.com/track/6jrK6Y8d9tvjAjurI4W99u
156,"Hasta la Miel Amarga (feat. Grupo Firme)","Luis Angel ""El Flaco""",681162,https://open.spotify.com/track/3D3W7rDsuJIAtjInwh6Moc
157,"Amor Tumbado","Natanael Cano",679119,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
158,"Te Vi","Piso 21",676053,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
159,Believer,"Imagine Dragons",674188,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
160,"Another One Bites The Dust - Remastered 2011",Queen,672424,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
161,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",672016,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
162,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",671445,https://open.spotify.com/track/1Utd9DbmWNHWjEuzItBmRX
163,Desvelado,"Bobby Pulido",671108,https://open.spotify.com/track/2JJSGhPpATm8lXeYjD95fw
164,"Every Breath You Take","The Police",669067,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
165,"De Una Vez","Selena Gomez",664519,https://open.spotify.com/track/0HC6S4VpCGAZvyxTdrMRIQ
166,"Te Volvería A Elegir","Calibre 50",663329,https://open.spotify.com/track/7e8uUH6bOLxpXDm9lARsbI
167,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler",662236,https://open.spotify.com/track/7LE1K0lZyRFZjSlrnm7lfD
168,"Una Vez","Bad Bunny",658827,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
169,Relación,Sech,657570,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
170,"El Efecto","Rauw Alejandro",657567,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
171,"Culpable O No - Miénteme Como Siempre","Luis Miguel",657464,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
172,"Ride It",Regard,656130,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
173,Chachachá,"Jósean Log",655429,https://open.spotify.com/track/6aommJFM8i3iT4inKuDSXh
174,ADMV,Maluma,654780,https://open.spotify.com/track/4j3iq13kHs5PB94jdTp3Y3
175,"Simplemente Gracias","Calibre 50",652712,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
176,"Amor Tóxico","Christian Nodal",650492,https://open.spotify.com/track/5LPlvbxA6bJQHvUW12Mr22
177,Locos,"León Larregui",648352,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
178,"Belleza De Cantina","Cardenales De Nuevo León",645766,https://open.spotify.com/track/4ZplewvZRLFcfBa5uyBbhd
179,"Adiós Amor","Christian Nodal",644879,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
180,"Agua (with J Balvin)",Tainy,643914,https://open.spotify.com/track/7CtbxAGq2P0jtYh6SH9DMR
181,Fantasias,"Rauw Alejandro",638025,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
182,"En Tu Cuerpo - Remix",Lyanno,636058,https://open.spotify.com/track/3dEtfTtCXWW7N8WQ9FD29z
183,"La Escuela No Me Gustó","Adriel Favela",629862,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94
184,"I Feel It Coming","The Weeknd",626621,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
185,"El Mismo Aire - con Pablo Alborán",Camilo,624973,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
186,"In Your Eyes","The Weeknd",624873,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
187,Probablemente,"Christian Nodal",621623,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
188,"Adore You","Harry Styles",620574,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
189,"Si Me Dices Que Sí",Reik,618494,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
190,China,"Anuel AA",616259,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
191,Canela,"Nanpa Básico",613791,https://open.spotify.com/track/1yTJg3lyUPmwbnve82twH5
192,"El Buho","Luis R Conriquez",612521,https://open.spotify.com/track/6IK6ltyraU1WrC586feemA
193,34+35,"Ariana Grande",609591,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
194,"Tu Falta De Querer","Mon Laferte",609256,https://open.spotify.com/track/4skuEIloXWuxxgekKupkEH
195,"Como Una Novela","Los Acosta",609073,https://open.spotify.com/track/43Z6YxVTYyr5ewyo2uepdy
196,Bonita,Jeeiph,608040,https://open.spotify.com/track/7EUvcSFkyVB73zrblhQmEL
197,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",606199,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
198,"Amargo Adiós",Inspector,606185,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE
199,Todavia,"La Factoria",604737,https://open.spotify.com/track/3D5uEBD0cAEGZGUo5j9045
200,"We're Good","Dua Lipa",603147,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
